date,Zip_Clean,PRCP,SNOW,zip3,TMAX.F,TMIN.F,season,study_year_idx
2010-03-01,51442,14.966666666666667,2.533333333333333,514,46.004,30.026,spring,5
2010-03-01,51455,17.08,0,514,NA,NA,spring,5
2010-03-01,51461,15.233333333333333,3.04,514,NA,NA,spring,5
2010-03-01,51466,18.875,0,514,NA,NA,spring,5
2010-03-01,51503,20.785714285714285,1,515,NA,NA,spring,5
2010-03-01,51534,19.966666666666665,0.6666666666666666,515,48.397999999999996,28.94,spring,5
2010-03-01,51537,16.3265306122449,1.7619047619047619,515,46.286,27.944,spring,5
2010-03-01,51540,17.4,1.8666666666666667,515,NA,NA,spring,5
2010-03-01,51545,23.266666666666666,5.2075471698113205,515,45.542,26.6,spring,5
2010-03-01,51546,17.35,1.9166666666666667,515,46.82,27.878,spring,5
2010-03-01,51555,NA,NA,515,49.754,30.692,spring,5
2010-03-01,51557,17.333333333333332,5.388888888888889,515,NA,NA,spring,5
2010-03-01,51560,14.8,2.3666666666666667,515,46.058,28.682,spring,5
2010-03-01,51563,68.28571428571429,NA,515,NA,NA,spring,5
2010-03-01,51566,19.666666666666668,2.3666666666666667,515,48.397999999999996,29.168,spring,5
2010-03-01,51576,18.233333333333334,1.5333333333333334,515,NA,NA,spring,5
2010-03-01,51601,26.266666666666666,2.6206896551724137,516,49.162068965517236,30.41103448275862,spring,5
2010-03-01,51632,26.7,2.533333333333333,516,47.426,28.352,spring,5
2010-03-01,51646,24.466666666666665,4.857142857142857,516,NA,NA,spring,5
2010-03-01,51649,24.1,1.7,516,NA,NA,spring,5
2010-03-01,51652,19.366666666666667,1.8,516,47.876,30.488,spring,5
2010-03-01,52001,7.633333333333334,1.7,520,50.864000000000004,30.224,spring,5
2010-03-01,52003,8.9,3.3,520,50.51,31.442,spring,5
2010-03-01,52031,11.266666666666667,5.533333333333333,520,50.408,30.176000000000002,spring,5
2010-03-01,52033,10.7,2.3666666666666667,520,51.146,29.33,spring,5
2010-03-01,52052,5.933333333333334,0,520,51.38,32.102,spring,5
2010-03-01,52057,10.266666666666667,1,520,50.492000000000004,27.2,spring,5
2010-03-01,52060,10.766666666666667,1.8666666666666667,520,49.58,28.573999999999998,spring,5
2010-03-01,52076,7.482758620689655,0.6666666666666666,520,50.784285714285716,24.15714285714286,spring,5
2010-03-01,52101,6.966666666666667,0.05555555555555555,521,52.676,28.256,spring,5
2010-03-01,52132,6,0,521,NA,NA,spring,5
2010-03-01,52136,6.766666666666667,0,521,48.74,23.936,spring,5
2010-03-01,52140,3.7586206896551726,0,521,NA,NA,spring,5
2010-03-01,52142,8.533333333333333,0.26666666666666666,521,49.172000000000004,27.734,spring,5
2010-03-01,52151,5.9,0,521,NA,NA,spring,5
2010-03-01,52162,6.433333333333334,0,521,50.78206896551724,26.060000000000002,spring,5
2010-03-01,52171,7.8,0.0847457627118644,521,NA,NA,spring,5
2010-03-01,52172,4.9,0,521,48.715999999999994,29.102,spring,5
2010-03-01,52201,15.148148148148149,2.4285714285714284,522,NA,NA,spring,5
2010-03-01,52205,13.416666666666666,0,522,50.402,28.31,spring,5
2010-03-01,52208,13.2,4.233333333333333,522,50.93,29.12,spring,5
2010-03-01,52211,9.633333333333333,0.8333333333333334,522,NA,NA,spring,5
2010-03-01,52214,10.10344827586207,3.8,522,NA,NA,spring,5
2010-03-01,52217,9.333333333333334,3.8,522,NA,NA,spring,5
2010-03-01,52218,11.148148148148149,4.148148148148148,522,49.32153846153846,24.806923076923077,spring,5
2010-03-01,52227,14.466666666666667,3.3,522,NA,NA,spring,5
2010-03-01,52228,9.433333333333334,0.8333333333333334,522,NA,NA,spring,5
2010-03-01,52240,12.866666666666667,0.8333333333333334,522,54.836,34.034,spring,5
2010-03-01,52246,14.066666666666666,NA,522,52.472,33.464,spring,5
2010-03-01,52255,17.766666666666666,2.566666666666667,522,51.794,29.564,spring,5
2010-03-01,52301,23,2.7142857142857144,523,NA,NA,spring,5
2010-03-01,52302,12.3,3.9,523,53.306,32.3,spring,5
2010-03-01,52325,16.5,0,523,NA,NA,spring,5
2010-03-01,52326,9.666666666666666,1.6,523,NA,NA,spring,5
2010-03-01,52333,15.5,0,523,NA,NA,spring,5
2010-03-01,52342,4.333333333333333,2.533333333333333,523,47.63,27.158,spring,5
2010-03-01,52349,8.133333333333333,5.066666666666666,523,52.79,31.358,spring,5
2010-03-01,52353,26.233333333333334,0,523,50.99,28.538,spring,5
2010-03-01,52361,11.033333333333333,0,523,49.952,28.454,spring,5
2010-03-01,52403,13.466666666666667,4.238095238095238,524,NA,NA,spring,5
2010-03-01,52404,13.266666666666667,NA,524,50.714,31.16,spring,5
2010-03-01,52411,6.846153846153846,3.36,524,NA,NA,spring,5
2010-03-01,52501,11.733333333333333,NA,525,50.84,31.772,spring,5
2010-03-01,52531,23.233333333333334,4.333333333333333,525,49.418,30.962,spring,5
2010-03-01,52537,18.666666666666668,0.8333333333333334,525,49.706,30.72758620689655,spring,5
2010-03-01,52540,22.933333333333334,1.7,525,NA,NA,spring,5
2010-03-01,52544,22.92452830188679,0.6382978723404256,525,50.70434782608696,32.78260869565217,spring,5
2010-03-01,52556,21.433333333333334,0,525,52.838,33.476,spring,5
2010-03-01,52565,18.566666666666666,0,525,53.839999999999996,32.693333333333335,spring,5
2010-03-01,52574,14.714285714285714,0,525,50.40090909090909,30.118181818181817,spring,5
2010-03-01,52577,12.2,0,525,50.3825,29.285,spring,5
2010-03-01,52591,17,3.4,525,50.594,31.37,spring,5
2010-03-01,52601,22.738095238095237,0,526,53.168,35.3,spring,5
2010-03-01,52625,22.666666666666668,1.8333333333333333,526,51.89,31.964,spring,5
2010-03-01,52627,25,0.43333333333333335,526,53.977999999999994,35.678,spring,5
2010-03-01,52632,22.7,0,526,52.772000000000006,34.316,spring,5
2010-03-01,52639,107.4,0,526,NA,NA,spring,5
2010-03-01,52641,15.011627906976743,1.5875,526,53.57,34.808,spring,5
2010-03-01,52645,22.533333333333335,1.4333333333333333,526,NA,NA,spring,5
2010-03-01,52653,26.8,3.3666666666666667,526,NA,NA,spring,5
2010-03-01,52655,11.6,0,526,NA,NA,spring,5
2010-03-01,52722,19.966666666666665,1.3625,527,51.032000000000004,32.75,spring,5
2010-03-01,52729,15.566666666666666,3.5217391304347827,527,NA,NA,spring,5
2010-03-01,52730,12.616666666666667,1.7142857142857142,527,53.69,33.314,spring,5
2010-03-01,52732,41.75,NA,527,NA,NA,spring,5
2010-03-01,52742,14.9,2.533333333333333,527,NA,NA,spring,5
2010-03-01,52748,17.766666666666666,2.8,527,NA,NA,spring,5
2010-03-01,52753,21.666666666666668,0,527,NA,NA,spring,5
2010-03-01,52761,23.533333333333335,1.5333333333333334,527,52.622,34.409,spring,5
2010-03-01,52772,13.6,2.2,527,50.995999999999995,30.74,spring,5
2010-03-01,52802,23,2.033333333333333,528,NA,NA,spring,5
2010-03-01,52804,18.6,2.6363636363636362,528,NA,NA,spring,5
2010-03-01,52806,16.766666666666666,NA,528,52.6503448275862,32.42206896551724,spring,5
2010-04-01,50002,229.66666666666666,NA,500,NA,NA,spring,5
2010-04-01,50009,33.75,0,500,NA,NA,spring,5
2010-04-01,50010,35.10884353741496,0,500,67.12482758620689,41.989999999999995,spring,5
2010-04-01,50020,37.074074074074076,0,500,NA,NA,spring,5
2010-04-01,50021,38.206896551724135,0,500,69.98620689655172,42.272413793103446,spring,5
2010-04-01,50022,49.69135802469136,0,500,68.52137931034483,40.59655172413793,spring,5
2010-04-01,50023,39.07692307692308,0,500,NA,NA,spring,5
2010-04-01,50025,38.37931034482759,0,500,66.47310344827586,39.51034482758621,spring,5
2010-04-01,50026,43.5,0,500,NA,NA,spring,5
2010-04-01,50036,32.50684931506849,0,500,67.31103448275863,43.20965517241379,spring,5
2010-04-01,50049,47.310344827586206,0,500,67.3076923076923,39.816153846153846,spring,5
2010-04-01,50050,21.82456140350877,0,500,NA,NA,spring,5
2010-04-01,50063,52.2,0,500,NA,NA,spring,5
2010-04-01,50071,29.79310344827586,0,500,NA,NA,spring,5
2010-04-01,50074,40.61538461538461,0,500,66.78846153846153,43.49923076923077,spring,5
2010-04-01,50105,30.11904761904762,0,501,NA,NA,spring,5
2010-04-01,50106,57.03448275862069,0,501,NA,NA,spring,5
2010-04-01,50111,45.0625,0,501,NA,NA,spring,5
2010-04-01,50112,77.4,0,501,67.21571428571428,40.40857142857143,spring,5
2010-04-01,50115,46.206896551724135,0,501,67.73931034482759,42.359310344827584,spring,5
2010-04-01,50122,35.37931034482759,0,501,NA,NA,spring,5
2010-04-01,50125,41.37735849056604,0,501,67.85333333333332,42.733333333333334,spring,5
2010-04-01,50126,30.82758620689655,0,501,65.90206896551723,40.3048275862069,spring,5
2010-04-01,50128,42.206896551724135,0,501,NA,NA,spring,5
2010-04-01,50129,25.551724137931036,0,501,67.6648275862069,40.435172413793104,spring,5
2010-04-01,50131,45.6625,0,501,67.37931034482759,45.89103448275862,spring,5
2010-04-01,50135,49.172413793103445,0,501,NA,NA,spring,5
2010-04-01,50138,22.541666666666668,0,501,69.40571428571428,47.84857142857143,spring,5
2010-04-01,50140,46.05172413793103,0,501,68.09931034482759,45.24551724137931,spring,5
2010-04-01,50144,43.241379310344826,0,501,68.6951724137931,40.422758620689656,spring,5
2010-04-01,50149,35.55172413793103,0,501,NA,NA,spring,5
2010-04-01,50156,57.432432432432435,0,501,NA,NA,spring,5
2010-04-01,50158,39.47126436781609,0,501,66.79275862068965,41.82241379310345,spring,5
2010-04-01,50171,47.62068965517241,0,501,NA,NA,spring,5
2010-04-01,50174,51,0,501,NA,NA,spring,5
2010-04-01,50201,68.55172413793103,0,502,NA,NA,spring,5
2010-04-01,50208,40.6551724137931,0,502,68.03724137931034,42.4151724137931,spring,5
2010-04-01,50211,35.03846153846154,0,502,NA,NA,spring,5
2010-04-01,50212,26.615384615384617,0,502,NA,NA,spring,5
2010-04-01,50213,57.01754385964912,0,502,68.40965517241379,42.54551724137931,spring,5
2010-04-01,50219,53.5679012345679,0,502,NA,NA,spring,5
2010-04-01,50220,35.96551724137931,0,502,66.99071428571429,41.36,spring,5
2010-04-01,50226,55.07692307692308,0,502,NA,NA,spring,5
2010-04-01,50228,42.6551724137931,NA,502,67.59655172413792,44.997241379310346,spring,5
2010-04-01,50273,29.586206896551722,0,502,67.00689655172414,41.55862068965517,spring,5
2010-04-01,50278,28.93103448275862,0,502,NA,NA,spring,5
2010-04-01,50310,41.30232558139535,0,503,NA,NA,spring,5
2010-04-01,50311,40.51724137931034,0,503,NA,NA,spring,5
2010-04-01,50315,135.2,0,503,NA,NA,spring,5
2010-04-01,50321,41.10344827586207,0,503,69.1048275862069,47.44275862068966,spring,5
2010-04-01,50324,32.37931034482759,0,503,NA,NA,spring,5
2010-04-01,50325,30.11111111111111,0,503,NA,NA,spring,5
2010-04-01,50401,33.46913580246913,0,504,64.98344827586206,39.069655172413796,spring,5
2010-04-01,50423,31.5,0,504,64.90666666666667,39.593333333333334,spring,5
2010-04-01,50428,34.96551724137931,0,504,65.30620689655173,38.87724137931034,spring,5
2010-04-01,50436,25.48148148148148,0,504,65.46714285714286,38.987857142857145,spring,5
2010-04-01,50441,36.77777777777778,0,504,65.96857142857144,39.43142857142857,spring,5
2010-04-01,50447,45.55172413793103,0,504,NA,NA,spring,5
2010-04-01,50450,25.344827586206897,0,504,NA,NA,spring,5
2010-04-01,50452,26.413793103448278,0,504,NA,NA,spring,5
2010-04-01,50459,13.777777777777779,0,504,64.26,38.78,spring,5
2010-04-01,50461,30.310344827586206,0,504,64.4744827586207,40.74551724137931,spring,5
2010-04-01,50472,24.344827586206897,0,504,NA,NA,spring,5
2010-04-01,50501,24.310344827586206,0,505,66.47310344827586,40.025517241379305,spring,5
2010-04-01,50511,32,0,505,65.31862068965518,39.355172413793106,spring,5
2010-04-01,50516,27,0,505,NA,NA,spring,5
2010-04-01,50525,15.904761904761905,0,505,68.963,41.145714285714284,spring,5
2010-04-01,50543,32.58620689655172,0,505,NA,NA,spring,5
2010-04-01,50548,26.79310344827586,0,505,66.29931034482759,40.59034482758621,spring,5
2010-04-01,50574,19.96551724137931,0,505,67.15586206896552,41.65793103448276,spring,5
2010-04-01,50579,27.79310344827586,0,505,66.76571428571428,41.10285714285715,spring,5
2010-04-01,50583,19.103448275862068,0,505,65.56068965517241,38.417931034482756,spring,5
2010-04-01,50585,39.793103448275865,0,505,66.0448275862069,41.05586206896552,spring,5
2010-04-01,50588,16.655172413793103,0,505,67.34827586206896,43.29655172413793,spring,5
2010-04-01,50590,20.896551724137932,0,505,66.01333333333334,37.98,spring,5
2010-04-01,50595,28.956521739130434,0,505,67.96896551724137,40.44758620689655,spring,5
2010-04-01,50602,23.06896551724138,0,506,65.8648275862069,41.204827586206896,spring,5
2010-04-01,50613,40.13793103448276,0,506,NA,NA,spring,5
2010-04-01,50616,29.586206896551722,0,506,65.06413793103448,42.86206896551724,spring,5
2010-04-01,50621,35.3448275862069,0,506,NA,NA,spring,5
2010-04-01,50627,41.44827586206897,0,506,65.23172413793102,40.96896551724138,spring,5
2010-04-01,50628,9.884615384615385,0,506,NA,NA,spring,5
2010-04-01,50632,39.37931034482759,0,506,NA,NA,spring,5
2010-04-01,50638,34.206896551724135,0,506,66.1006896551724,41.06206896551724,spring,5
2010-04-01,50641,43.03448275862069,0,506,64.46827586206896,40.26137931034483,spring,5
2010-04-01,50645,26.103448275862068,0,506,NA,NA,spring,5
2010-04-01,50659,39.5945945945946,0,506,63.642758620689655,38.85241379310345,spring,5
2010-04-01,50662,39.810344827586206,0,506,63.897241379310344,40.149655172413794,spring,5
2010-04-01,50665,29.275862068965516,0,506,NA,NA,spring,5
2010-04-01,50672,35.689655172413794,0,506,NA,NA,spring,5
2010-04-01,50676,21.96551724137931,0,506,64.97103448275863,40.65241379310345,spring,5
2010-04-01,50702,38.206896551724135,0,507,NA,NA,spring,5
2010-04-01,50703,43.275862068965516,0,507,65.1448275862069,41.986896551724136,spring,5
2010-04-01,50801,33.702127659574465,0,508,67.69586206896551,45.46896551724138,spring,5
2010-04-01,50833,37.05714285714286,0,508,68.30461538461539,41.62307692307692,spring,5
2010-04-01,50836,38.58620689655172,0,508,NA,NA,spring,5
2010-04-01,50841,23.185185185185187,0,508,68.14666666666668,42.480000000000004,spring,5
2010-04-01,50849,25.482758620689655,0,508,67.31103448275863,43.20344827586207,spring,5
2010-04-01,50853,30.17241379310345,0,508,NA,NA,spring,5
2010-04-01,50854,43.62068965517241,0,508,67.59655172413792,43.551034482758624,spring,5
2010-04-01,51001,21.82758620689655,0,510,NA,NA,spring,5
2010-04-01,51010,14.068965517241379,0,510,66.38,43.06689655172414,spring,5
2010-04-01,51012,27.037735849056602,0,510,66.41103448275862,38.99517241379311,spring,5
2010-04-01,51014,19,0,510,NA,NA,spring,5
2010-04-01,51023,21.03448275862069,0,510,67.33586206896553,39.355172413793106,spring,5
2010-04-01,51025,20.689655172413794,0,510,65.62896551724137,42.32206896551724,spring,5
2010-04-01,51026,22.93103448275862,0,510,NA,NA,spring,5
2010-04-01,51031,24.03448275862069,0,510,67.11241379310344,39.69034482758621,spring,5
2010-04-01,51034,20.310344827586206,0,510,68.71357142857143,40.35714285714286,spring,5
2010-04-01,51040,21.32758620689655,0,510,67.90068965517241,39.45448275862069,spring,5
2010-04-01,51111,13.068965517241379,0,511,68.29793103448276,41.595862068965516,spring,5
2010-04-01,51201,16.689655172413794,0,512,65.12620689655172,37.25103448275862,spring,5
2010-04-01,51245,21.137931034482758,0,512,66.29931034482759,43.31517241379311,spring,5
2010-04-01,51246,21.586206896551722,0,512,65.82758620689656,40.20551724137931,spring,5
2010-04-01,51247,26.03448275862069,0,512,NA,NA,spring,5
2010-04-01,51248,20.655172413793103,0,512,64.40620689655172,40.21793103448276,spring,5
2010-04-01,51249,22.79310344827586,0,512,65.6848275862069,38.175862068965515,spring,5
2010-04-01,51250,24.586206896551722,0,512,69.75655172413794,41.0248275862069,spring,5
2010-04-01,51301,30.76271186440678,0,513,65.32793103448276,39.48862068965517,spring,5
2010-04-01,51334,20.181818181818183,0,513,64.724,38.839999999999996,spring,5
2010-04-01,51338,37.724137931034484,0,513,NA,NA,spring,5
2010-04-01,51347,26.764705882352942,0,513,67.42275862068966,39.2,spring,5
2010-04-01,51351,19.375,0,513,NA,NA,spring,5
2010-04-01,51354,21.137931034482758,0,513,NA,NA,spring,5
2010-04-01,51358,33.689655172413794,0,513,NA,NA,spring,5
2010-04-01,51360,25.189655172413794,0,513,64.43724137931034,40.75793103448276,spring,5
2010-04-01,51401,25.098039215686274,0,514,66.39241379310344,40.36689655172414,spring,5
2010-04-01,51442,32.078947368421055,0,514,66.8951724137931,42.44620689655172,spring,5
2010-04-01,51455,27.625,0,514,NA,NA,spring,5
2010-04-01,51461,23,0,514,NA,NA,spring,5
2010-04-01,51466,24.68,0,514,NA,NA,spring,5
2010-04-01,51503,40,0,515,NA,NA,spring,5
2010-04-01,51534,35.827586206896555,0,515,69.0551724137931,41.217241379310344,spring,5
2010-04-01,51537,24.901960784313726,0,515,68.62068965517241,41.006206896551724,spring,5
2010-04-01,51540,36,0,515,NA,NA,spring,5
2010-04-01,51545,24.982456140350877,0.5531914893617021,515,69.29724137931035,38.678620689655176,spring,5
2010-04-01,51546,18,0,515,68.27931034482759,41.27310344827586,spring,5
2010-04-01,51555,NA,NA,515,68.75724137931034,44.2151724137931,spring,5
2010-04-01,51557,15.10344827586207,0,515,NA,NA,spring,5
2010-04-01,51560,51.13793103448276,0,515,68.45310344827587,43.464137931034486,spring,5
2010-04-01,51563,83.42857142857143,NA,515,NA,NA,spring,5
2010-04-01,51566,36.06896551724138,0,515,69.26620689655172,42.967586206896556,spring,5
2010-04-01,51576,28.96551724137931,0,515,NA,NA,spring,5
2010-04-01,51579,0,0,515,NA,NA,spring,5
2010-04-01,51601,23.03448275862069,0,516,70.30896551724138,44.662068965517236,spring,5
2010-04-01,51632,30.310344827586206,0,516,67.51586206896552,39.08827586206897,spring,5
2010-04-01,51646,23.724137931034484,0,516,NA,NA,spring,5
2010-04-01,51649,41.758620689655174,0,516,NA,NA,spring,5
2010-04-01,51652,28.17241379310345,0,516,68.62068965517241,44.78,spring,5
2010-04-01,52001,41.51724137931034,0,520,65.34344827586207,43.75785714285714,spring,5
2010-04-01,52003,50.62068965517241,0,520,64.13931034482759,42.6448275862069,spring,5
2010-04-01,52031,39.51724137931034,0,520,65.1696551724138,42.88068965517242,spring,5
2010-04-01,52033,46.86206896551724,0,520,65.72827586206897,40.46,spring,5
2010-04-01,52052,50.37931034482759,0,520,65.36827586206897,45.69862068965517,spring,5
2010-04-01,52057,37.827586206896555,0,520,65.34965517241379,38.92689655172414,spring,5
2010-04-01,52060,35.58620689655172,0,520,66.72758620689656,40.615172413793104,spring,5
2010-04-01,52076,57.01724137931034,0,520,64.7744,37.3496,spring,5
2010-04-01,52101,21.67241379310345,0,521,66.74620689655173,41.142758620689655,spring,5
2010-04-01,52132,25.428571428571427,0,521,NA,NA,spring,5
2010-04-01,52136,23.24137931034483,0,521,64.20137931034483,37.26965517241379,spring,5
2010-04-01,52140,16.379310344827587,0,521,NA,NA,spring,5
2010-04-01,52142,28.620689655172413,0,521,64.31931034482758,40.09379310344828,spring,5
2010-04-01,52151,21.586206896551722,0,521,NA,NA,spring,5
2010-04-01,52162,25,0,521,65.00827586206896,38.535862068965514,spring,5
2010-04-01,52171,17.689655172413794,0,521,NA,NA,spring,5
2010-04-01,52172,23.96551724137931,0,521,62.215172413793105,40.23655172413793,spring,5
2010-04-01,52201,34.44827586206897,0,522,NA,NA,spring,5
2010-04-01,52205,34.3448275862069,0,522,66.77103448275862,39.653103448275864,spring,5
2010-04-01,52208,42.37931034482759,0,522,67.13724137931034,41.173793103448276,spring,5
2010-04-01,52211,47.06896551724138,0,522,NA,NA,spring,5
2010-04-01,52214,49.793103448275865,0,522,NA,NA,spring,5
2010-04-01,52217,55.275862068965516,0,522,NA,NA,spring,5
2010-04-01,52218,45.96551724137931,0,522,65.54827586206896,38.8648275862069,spring,5
2010-04-01,52227,28.482758620689655,0,522,NA,NA,spring,5
2010-04-01,52228,17.24137931034483,0,522,NA,NA,spring,5
2010-04-01,52240,40.172413793103445,0,522,71.30206896551724,45.30137931034483,spring,5
2010-04-01,52246,39.44827586206897,NA,522,68.50896551724138,44.904137931034484,spring,5
2010-04-01,52255,42.275862068965516,0,522,68.3103448275862,42.38413793103448,spring,5
2010-04-01,52301,35.61538461538461,0,523,NA,NA,spring,5
2010-04-01,52302,34.758620689655174,0,523,70.20344827586207,44.86689655172414,spring,5
2010-04-01,52318,67,0,523,NA,NA,spring,5
2010-04-01,52325,68.58333333333333,0,523,NA,NA,spring,5
2010-04-01,52326,26.434782608695652,0,523,NA,NA,spring,5
2010-04-01,52328,199.5,NA,523,NA,NA,spring,5
2010-04-01,52333,15.4,0,523,NA,NA,spring,5
2010-04-01,52338,28.03448275862069,0,523,NA,NA,spring,5
2010-04-01,52342,35.51724137931034,0,523,66.41103448275862,41.55241379310345,spring,5
2010-04-01,52349,50.13793103448276,0,523,69.42758620689656,44.395172413793105,spring,5
2010-04-01,52353,34.88,0,523,69.33333333333333,41.58,spring,5
2010-04-01,52361,27.896551724137932,0,523,68.10928571428572,41.19862068965517,spring,5
2010-04-01,52403,27.036363636363635,0,524,NA,NA,spring,5
2010-04-01,52404,31.03448275862069,NA,524,66.74620689655173,43.33379310344827,spring,5
2010-04-01,52411,34.35,0,524,NA,NA,spring,5
2010-04-01,52501,22.82758620689655,NA,525,68.42827586206897,43.71241379310345,spring,5
2010-04-01,52531,32.206896551724135,0,525,68.08068965517242,44.4448275862069,spring,5
2010-04-01,52537,32.241379310344826,0,525,67.71071428571429,43.42689655172414,spring,5
2010-04-01,52540,34.41379310344828,0,525,NA,NA,spring,5
2010-04-01,52544,38.07843137254902,0,525,67.4528,46.1552,spring,5
2010-04-01,52556,46.407407407407405,0,525,71.14357142857143,45.791724137931034,spring,5
2010-04-01,52565,46.03448275862069,0,525,70.71862068965517,43.52620689655173,spring,5
2010-04-01,52574,35.11538461538461,0,525,69.65461538461538,44.800769230769234,spring,5
2010-04-01,52577,33.90909090909091,0,525,68.09,43.724545454545456,spring,5
2010-04-01,52591,29.586206896551722,0,525,68.4406896551724,43.34620689655172,spring,5
2010-04-01,52601,68.45901639344262,0,526,70.1848275862069,47.9951724137931,spring,5
2010-04-01,52625,40.55172413793103,0,526,70.29655172413793,45.08413793103448,spring,5
2010-04-01,52627,41.241379310344826,0,526,69.73793103448276,49.20551724137931,spring,5
2010-04-01,52632,49.41379310344828,0,526,70.26551724137931,47.80275862068966,spring,5
2010-04-01,52639,48.25,0,526,NA,NA,spring,5
2010-04-01,52641,38.848837209302324,0,526,69.07379310344828,46.381379310344826,spring,5
2010-04-01,52645,43.10344827586207,0,526,NA,NA,spring,5
2010-04-01,52653,41.10344827586207,0,526,NA,NA,spring,5
2010-04-01,52655,26.846153846153847,0,526,NA,NA,spring,5
2010-04-01,52722,26.298850574712645,0,527,68.91862068965517,45.96551724137931,spring,5
2010-04-01,52729,32.666666666666664,0,527,NA,NA,spring,5
2010-04-01,52730,27.517241379310345,0,527,70.02344827586207,46.02758620689655,spring,5
2010-04-01,52742,29.03448275862069,0,527,NA,NA,spring,5
2010-04-01,52748,41.69230769230769,0,527,NA,NA,spring,5
2010-04-01,52753,27.93103448275862,0,527,NA,NA,spring,5
2010-04-01,52761,33.660714285714285,0,527,69.89,46.78793103448276,spring,5
2010-04-01,52772,27.79310344827586,0,527,67.89448275862068,43.99793103448276,spring,5
2010-04-01,52802,32.03448275862069,0,528,NA,NA,spring,5
2010-04-01,52804,30.862068965517242,0,528,NA,NA,spring,5
2010-04-01,52806,35.55172413793103,NA,528,69.22666666666666,44.72,spring,5
2010-05-01,50002,89.14285714285714,0,500,NA,NA,spring,6
2010-05-01,50008,10.517241379310345,0,500,82.16,60.53,spring,6
2010-05-01,50009,3.9166666666666665,0,500,NA,NA,spring,6
2010-05-01,50010,32.370370370370374,0,500,71.408,48.74,spring,6
2010-05-01,50020,31.75,0,500,NA,NA,spring,6
2010-05-01,50021,34.06666666666667,0,500,73.88,48.254,spring,6
2010-05-01,50022,28.105263157894736,0,500,71.162,46.94,spring,6
2010-05-01,50023,30.4,0,500,NA,NA,spring,6
2010-05-01,50025,47.233333333333334,0,500,69.926,46.274,spring,6
2010-05-01,50026,32.48275862068966,0,500,NA,NA,spring,6
2010-05-01,50036,31.6,0,500,71.447,49.265,spring,6
2010-05-01,50049,54.214285714285715,0,500,70.1225,45.545,spring,6
2010-05-01,50050,26.966101694915253,0,500,NA,NA,spring,6
2010-05-01,50063,36.81481481481482,0,500,NA,NA,spring,6
2010-05-01,50071,29.233333333333334,0,500,NA,NA,spring,6
2010-05-01,50074,55.55172413793103,0,500,68.744,50.15,spring,6
2010-05-01,50105,34.705882352941174,0,501,NA,NA,spring,6
2010-05-01,50106,43.666666666666664,0,501,NA,NA,spring,6
2010-05-01,50111,30.93103448275862,0,501,NA,NA,spring,6
2010-05-01,50112,58.189189189189186,0,501,70.334,47.348,spring,6
2010-05-01,50115,32.43333333333333,0,501,71.55799999999999,46.994,spring,6
2010-05-01,50118,44.541666666666664,0,501,NA,NA,spring,6
2010-05-01,50122,30.233333333333334,0,501,NA,NA,spring,6
2010-05-01,50125,42.220338983050844,0,501,71.36,48.769999999999996,spring,6
2010-05-01,50126,56.3,0,501,70.886,47.708,spring,6
2010-05-01,50128,32.36666666666667,0,501,NA,NA,spring,6
2010-05-01,50129,33.53333333333333,0,501,71.606,48.2,spring,6
2010-05-01,50131,38.0253164556962,0,501,70.928,51.704,spring,6
2010-05-01,50135,44.43333333333333,0,501,NA,NA,spring,6
2010-05-01,50138,42.958333333333336,0,501,70.85428571428571,53.303,spring,6
2010-05-01,50140,52.666666666666664,0,501,70.637,50.714,spring,6
2010-05-01,50144,66.29032258064517,0,501,70.4,47.666,spring,6
2010-05-01,50146,93.625,NA,501,NA,NA,spring,6
2010-05-01,50149,49.86666666666667,0,501,NA,NA,spring,6
2010-05-01,50156,44.421052631578945,0,501,NA,NA,spring,6
2010-05-01,50158,43.81111111111111,0,501,71.48,49.205,spring,6
2010-05-01,50171,42.166666666666664,0,501,NA,NA,spring,6
2010-05-01,50201,47.972972972972975,0,502,NA,NA,spring,6
2010-05-01,50208,39.3,0,502,71.666,50.168,spring,6
2010-05-01,50211,56.96296296296296,0,502,NA,NA,spring,6
2010-05-01,50212,28.428571428571427,0,502,NA,NA,spring,6
2010-05-01,50213,45.68333333333333,0,502,70.81571428571428,48.032,spring,6
2010-05-01,50219,74.23728813559322,0,502,NA,NA,spring,6
2010-05-01,50220,28.966666666666665,0,502,72.092,48.512,spring,6
2010-05-01,50226,40.13333333333333,0,502,NA,NA,spring,6
2010-05-01,50228,38.56666666666667,NA,502,70.679,51.29,spring,6
2010-05-01,50273,31.857142857142858,0,502,69.506,47.936,spring,6
2010-05-01,50278,33.2,0,502,NA,NA,spring,6
2010-05-01,50310,44.869565217391305,0,503,NA,NA,spring,6
2010-05-01,50311,32.7,0,503,NA,NA,spring,6
2010-05-01,50315,43.6,0,503,NA,NA,spring,6
2010-05-01,50316,0,0,503,NA,NA,spring,6
2010-05-01,50321,40.63333333333333,0,503,72.746,53.168,spring,6
2010-05-01,50324,36.833333333333336,0,503,NA,NA,spring,6
2010-05-01,50325,34.25,0,503,NA,NA,spring,6
2010-05-01,50401,29.179775280898877,0,504,70.80199999999999,46.832,spring,6
2010-05-01,50423,16.982456140350877,0,504,70.088,47.96,spring,6
2010-05-01,50428,26.866666666666667,0,504,71.50399999999999,46.67,spring,6
2010-05-01,50436,32.733333333333334,0,504,70.86137931034483,47.06,spring,6
