zip3,study_year_idx,April.avgPRCP,Aug&Sept.avgPRCP,flood.avgPRCP,flu.avgPRCP,April.sdPRCP,Aug&Sept.sdPRCP,flood.sdPRCP,flu.sdPRCP,April.totalPRCP,Aug&Sept.totalPRCP,flood.totalPRCP,flu.totalPRCP,April.avgSNOW,Aug&Sept.avgSNOW,flood.avgSNOW,flu.avgSNOW,April.sdSNOW,Aug&Sept.sdSNOW,flood.sdSNOW,flu.sdSNOW,April.totalSNOW,Aug&Sept.totalSNOW,flood.totalSNOW,flu.totalSNOW,April.avgTMAX,Aug&Sept.avgTMAX,flood.avgTMAX,flu.avgTMAX,April.sdTMAX,Aug&Sept.sdTMAX,flood.sdTMAX,flu.sdTMAX,April.avgTMIN,Aug&Sept.avgTMIN,flood.avgTMIN,flu.avgTMIN,April.sdTMIN,Aug&Sept.sdTMIN,flood.sdTMIN,flu.sdTMIN,April.avgTAVG,Aug&Sept.avgTAVG,flood.avgTAVG,flu.avgTAVG,April.sdTAVG,Aug&Sept.sdTAVG,flood.sdTAVG,flu.sdTAVG,April.avgRhum,Aug&Sept.avgRhum,flood.avgRhum,flu.avgRhum,April.sdRhum,Aug&Sept.sdRhum,flood.sdRhum,flu.sdRhum,April.avgAhum,Aug&Sept.avgAhum,flood.avgAhum,flu.avgAhum,April.sdAhum,Aug&Sept.sdAhum,flood.sdAhum,flu.sdAhum
500,11,33.0654245046847,52.8404622261007,66.95820771505535,25.743859869207906,12.528367448994278,32.392959721252176,33.2682527555714,35.21235808414035,562.11221657964,1796.5757156874236,3481.826801182878,2445.666687574751,0,0,0,4.599523863212219,0,0,0,13.90098352027619,0,0,0,395.55905223625086,62.35443965517241,79.30719750615764,77.05742268746579,46.4749069326411,0.5942421889175498,0.9001946237472698,5.580677624463133,12.495202018099151,39.065,57.7937068452381,57.65784195402299,27.2622598301582,1.144566101658948,1.5205148406976334,5.396134876782504,9.529809893497855,51.651,69.06548387096774,68.30968817204301,37.850760103819056,0.9688126753918945,1.0042261273450799,5.438044135528389,10.558804962689306,67.11888888888889,79.00169086021505,77.18352090800478,77.01549634367404,0.8396986937564558,2.668914353106467,3.225286313282275,5.939355243845743,6.835333333333333,14.21931182795699,13.675195340501793,5.0146577163926995,0.20044672331791522,0.6320928110090002,2.642411394251711,1.4441196682557373
500,12,38.3133601851512,67.55616261493263,39.19603874112643,21.519067196800762,20.492181668882402,55.463026703954604,27.86147436694239,31.46317719630665,613.0137629624192,2296.9095289077095,1998.997975797448,2044.3113836960722,0,0,0,2.5185458132415017,0,0,0,10.237672017766824,0,0,0,219.11348575201066,62.37041206896552,80.77199342309036,79.73106676173191,47.787688186407706,1.2606598465272711,1.9595241772334109,6.618067838686989,13.093286725972016,40.787044252873564,59.84439476925071,57.4567373930516,26.896883660558238,1.3363098389857628,3.231165537634744,7.2751393369193815,10.069367233568515,52.422,69.77323294930876,68.7132386929958,37.304232060566164,0.922078521602146,2.5575599308667316,6.9745080740796315,10.833369647713804,72.7521111111111,81.36057331029185,70.93298130437252,75.8052002852754,2.098320901913577,3.780985813052501,6.2569183457067865,4.965116932315769,7.441222222222223,15.007935867895545,12.709862076635224,5.029745139346061,0.23237753445313614,1.620129504697876,3.091978365844984,2.0390569563385443
500,13,16.111524935393554,40.66678680632005,34.263296212039194,21.17474084639931,19.557535493931884,32.853442309147844,24.9080163667582,26.155166653659442,273.8959239016904,1342.0039646085615,1713.1648106019595,2180.998307179129,3.785327833113492,0,0,4.724209763032114,5.785254327097089,0,0,14.669240328906454,45.42393399736191,0,0,373.21257127953703,53.29695610254083,80.41300718390805,81.10505414809602,42.48739828059871,1.4808184420830948,1.2451766113183649,7.179717401948721,12.133738002579078,28.670558730629626,55.791097701149425,57.17916953272889,22.036688711749534,1.3618404709053078,1.8888962724498777,7.557698737861791,11.690934924261846,41.856,68.16185483870969,69.98354467927327,32.93832718894009,1.1058549633654482,0.9256240972688146,7.144734723840015,11.5601558529748,63.61416666666666,75.66911559139785,69.07669414575867,73.7576370114354,2.0376561017229773,3.9977074354467215,5.67921543333656,3.7146659154015045,4.336055555555555,12.981941756272402,12.803291228937502,4.2728793522785455,0.11698649811299044,0.6140252969659187,3.3023713696806545,1.8802734713575742
500,14,22.766708590279762,62.0551979814053,51.50516716358547,26.203461604247575,15.544105617231045,27.146776081617993,42.9379135619059,30.263786308896353,455.33417180559525,2420.152721274807,2935.7945283243716,2829.973853258738,0.015499037811411036,0,0,12.321939341540848,0.03784879053679747,0,0,31.639661238995167,0.20148749154834347,0,0,924.1454506155635,63.3357326339722,80.08132723502685,82.30535135037651,38.8249863740291,1.1357148090091098,4.010398754224347,2.392969653336682,11.211774410789731,37.89149857402126,58.23697679877546,59.759500319264966,19.685959929432656,1.6109193799116222,3.317514806936945,4.106143620265216,10.209364348830473,50.731,69.11924193548387,72.21379569892473,30.00371887431565,0.9173324370150672,3.5806843216928064,2.9635176925257576,10.418496839010222,70.31588888888889,80.1762464157706,73.9583853046595,80.64829067432966,3.048065715729797,1.8139297170779185,2.7606962347126087,4.513431093662636,6.691944444444444,14.432049283154122,14.458590501792115,4.114834390221487,0.32510773712838764,1.344652958379608,1.8230805284621243,1.496525205924701
500,15,NA,50.5457332906409,51.08959679240931,151.41907823858287,NA,26.106883326153877,31.741465267595718,110.81165277882818,NA,1920.737865044354,2912.107017167331,2876.9624865330748,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,80.35977542842372,78.07405773967412,64.81625,NA,1.3063845605937041,7.21762517930602,3.110846359341551,NA,58.95717745920273,57.081931981811294,44.337312499999996,NA,1.4324154549299333,7.229376532948397,1.6589564908076573,NA,69.97517741935484,67.85684004298415,37.21193224099676,NA,1.0603145570491175,7.607244291341532,7.33972260600669,NA,84.00714426523298,78.26135546282158,80.73487107204491,NA,3.6075845192944636,4.266204427997281,4.770118181286763,NA,15.474450716845878,13.709674461639864,5.0807900144127744,NA,0.8261535917775817,3.0340394627870926,1.3464148899745987
501,1,35.32782404149399,21.81732562568618,37.24105282362996,11.022123433658166,6.038031727516329,11.718026381350024,13.746080325693173,9.252032838437607,494.5895365809159,654.5197687705854,1675.847377063348,991.991109029235,0,0,0,2.892062417644793,0,0,0,3.149462119815169,0,0,0,260.28561758803136,67.07908684546615,82.13172623096347,80.06859794575257,45.048487983975086,1.4940958578104395,1.971648383410367,7.093868958827311,11.686626377234033,41.51273672687466,57.88466371504097,57.62367673315996,24.49768737151133,2.490754626026703,3.5445414426941126,7.975576057172779,9.504267368446495,55.742,70.61668285749599,69.74246294824938,36.45331799294925,2.1785288614108373,3.3400871445775238,7.796898280811745,10.303751378923431,63.760888888888886,70.10362933437702,67.66745996139156,72.0736580482658,1.8108651809849619,6.503828431512287,5.461770399392722,7.090809869940599,7.1851111111111114,13.100322951427511,12.665776232851316,4.49242773324466,0.41276861063545744,1.5324984702873543,3.2025309715910186,1.6299340442811883
501,2,47.64146772767462,47.50429118773946,23.64861886517059,16.383026635915524,14.632875001540498,15.873580437757079,12.761390960285022,7.7222238529229426,714.6220159151194,1425.1287356321839,1064.1878489326766,1474.4723972323973,1.4841543513957307,0,0,3.5242709297230372,1.3151459707674635,0,0,4.5574068952379045,22.26231527093596,0,0,317.1843836750733,58.161426108374386,76.53360963748895,80.71159272451686,43.95796870615974,1.6791185762046175,5.546674132801831,6.570795703611834,12.353982228864396,35.468620689655175,56.296755829228246,58.11528749526336,24.21929839964633,1.7982103667776697,7.15350012019818,6.467985774689016,10.966596271122109,48.17575287356322,67.01680645161291,69.72314285714286,34.25059678815808,1.941651025301926,6.827404169343666,7.192639758330252,11.588632943244313,64.2066567688378,78.02254480286739,69.37771962792286,76.30989107362171,2.1181376570486834,2.825572447944122,3.586024225094429,4.570696990676997,5.855359195402299,13.253976702508961,12.840037975763781,4.666108028888674,0.4590163870101387,3.1701201693394157,3.088612347794679,1.7168964279028491
501,3,52.89730581363167,51.15933285516862,36.66184387964748,22.648370922523814,19.90870971746245,30.522596844134423,17.845456416084357,26.002674369354253,1216.6380337135283,2251.0106456274193,1686.444818463784,2966.9365908506197,0.6972631225343104,0,0,7.58520780540395,1.0634614859498939,0,0,12.055211748376127,16.03705181828914,0,0,993.6622225079175,56.2316641553173,81.2974101753507,80.91146958056059,40.21768252352443,1.2340805659795417,4.198315027452925,4.599063350576099,14.703374565453235,35.73167146646457,58.691778081600845,58.93718856192205,21.12990079269134,1.5574556222329512,7.459213979409314,4.071875160592989,13.309912907970949,46.59878620689655,69.86494389901823,70.84358275067535,32.26687690352047,2.245930247539606,5.9589034437862685,4.1367381785739905,13.472766139849018,72.71433793103448,72.49292936297681,67.98933728834507,75.29174230201595,3.7484618641316048,6.019361003631803,3.7471077746183425,8.011769712077779,6.16507816091954,13.692589276747528,12.77121031525328,4.237549549091734,0.22804052853150128,3.434077175056022,1.9213995550989147,2.145253734199728
501,4,54.895487484069506,32.87353088057229,77.47113363885308,22.409925067789843,32.68423658790791,25.99963592263143,34.4788105275824,19.82668303723034,1262.5962121335988,1512.1824205063253,5345.508221080862,2913.2902588126794,2.43274298320069,0,0,5.83743278743897,2.500389043418572,0,0,10.619785923504814,53.52034563041518,0,0,758.866262367066,58.90231896551724,77.54937651470875,77.63237278773539,41.63216302289765,1.0102394470316842,3.911013687215532,6.032436924892039,13.189508485829904,36.092594827586204,55.23704260666277,56.12772570088582,20.539197416817906,1.9391089730962028,3.527826610948639,7.563340916788201,12.740466549446543,47.8532,66.71045784204672,67.64564535679375,32.35075696766786,3.044275480307261,4.196650734867393,6.64055309888825,12.782736444182202,65.69800000000001,76.55343222098628,68.43773528836755,73.5454084050222,2.724212363234558,3.1012095618238344,5.759271422202022,4.866249191280711,5.840933333333333,12.65677319243604,11.913529394301438,4.1771469912899875,0.48155289313728444,1.308027547862335,3.2156578186921143,1.7382304808827642
501,5,43.44557985813679,41.35330915050213,41.66875784872888,22.792259335167792,12.365990572823396,35.30782695664889,16.64456598853862,20.04946292912823,868.9115971627357,1860.8989117725955,2875.144291562293,2780.6556388904705,0,0,0,8.003316014880777,0,0,0,9.350936112412635,0,0,0,976.4045538154548,67.67475205254516,77.02953185117967,76.53890523666738,38.313667794459526,0.970235622398711,2.092018182053759,3.8018936958522302,13.692795394213281,42.74715106732348,55.22024752398237,55.61400610409081,21.030979383192427,2.6943979085698024,4.3827592296749485,4.949680517178588,12.734576559009284,56.7824,66.4093270471464,66.6168315461624,31.17182378100209,2.386294365747866,3.9656176537040952,5.103422085021267,12.82950025935715,61.41406666666666,76.70280717948718,70.93087859632396,77.93865328576997,1.8282487582991034,2.495913791142774,5.2334337006150475,3.6983980577605435,7.1824,12.620920248138958,11.863554461924183,4.13476015298507,0.6406153899008186,1.8070587812142171,2.574925027203038,1.6827951831936416
501,6,44.64436431668031,67.95743641676044,81.80165187190686,11.392974246383718,24.080734688231974,71.88291752375136,52.847376725674074,10.490698748124178,937.5316506502866,2922.169765920699,5317.107371673946,1412.7288065515809,4.542206272429397,0,0,8.93347258005125,12.594777747797886,0,0,16.666876276753314,77.21750663129974,0,0,1107.750599926355,59.248441181323216,80.01598930656816,78.9512406542026,41.760854987139254,1.7862756106969,5.510115031239116,5.894418794894714,15.144762617040888,37.19472832158767,58.494496321441076,58.96888942396003,21.164504043320232,2.159206711224391,6.69310996153364,7.475975858569352,11.435501144121249,48.57962352941176,70.09949023879346,70.04607078764765,32.758510067159,2.6338141661080976,5.983995850673591,6.785249872063862,12.873389450082074,70.71453725490196,74.11356862868314,73.13452742141475,72.89670767222097,4.039050060463055,4.704543647837607,6.1840624005274245,8.537583919358415,6.214082352941176,13.877188388493227,13.823279827674488,3.9858542350499904,0.2703805196631267,2.9936526571067397,3.679034966911148,1.4498670826413513
501,7,47.50402128592931,26.52400197447405,53.45353923638326,21.321207021748638,28.96932085858408,21.631553305889458,38.065923309689076,23.008187724468268,1045.088468290445,1220.1040908258065,3581.387128837678,2857.041740914318,0,0,0,9.18460466921508,0,0,0,16.719143556402397,0,0,0,1120.5217696442398,64.82306814449917,77.37522892509789,79.64132058185747,49.83850287704806,1.4373757324025707,5.812925287203988,7.191214115873064,12.689879547225365,40.340343596059114,54.64611530005159,59.92142502542829,27.78392768743604,2.3426698254353897,7.257079753745564,8.891236503652335,9.834947195304746,53.0432,66.609710567297,70.67947004608295,39.46709388209121,1.5415061465981905,6.673888140841004,8.164351184854702,10.664977062108132,63.6072,72.70216073414906,72.6460173579109,70.20731862563342,3.942660104548705,4.037026564341223,5.222515802849802,7.811564442234009,6.768866666666667,12.249392250648869,14.241631233998977,4.813181856383636,0.5705159750416965,2.960811251493674,4.282138252179212,1.6157630480244825
501,8,81.64745186040773,24.739854572665426,24.786923504247135,21.78100144197504,45.79440490059216,23.654433098556506,20.510395423665784,22.93226425620715,1714.5964890685623,1039.0738920519477,1635.936951280311,2722.6251802468796,0,0,0,14.308888591036572,0,0,0,21.58456310579053,0,0,0,1659.8310765602425,55.540689655172415,80.83914985740212,85.2095615174098,42.90307093339377,1.8991322178135004,4.213571455901898,6.370316602356896,10.560164404498797,33.59241379310345,51.94321038033762,60.33642166687681,22.50964731681318,1.8321679717791484,6.132592032457061,6.2361080984830695,8.530864662588444,46.448,67.19925161290323,73.36232658509455,33.3999,1.834994822880982,4.952857617895205,6.157780023870852,9.422579760011418,69.58386666666667,62.354181720430105,60.66897053516253,72.53022649769585,3.3065017818433615,5.632579087238317,5.651866797355961,6.119655401890812,5.892133333333334,10.379151612903225,12.336933283895686,4.099374859190989,0.14864435557546232,1.8735289552604473,2.5412540883029626,1.306861531245967
501,9,71.97611552618127,17.512378613858427,61.773054149447084,15.398556359440626,51.03163390243846,17.788332159476234,50.71189782566905,14.662719940269099,1583.474541575988,770.5446590097708,4077.0215738635075,1863.2253194923157,2.229765298814101,0,6.193998001343211,7.269730646905378,5.055048509030099,0,17.091042884100037,9.360265273532029,49.05483657391022,0,353.057886076563,850.5584856879293,60.06814582876289,82.5208607154491,77.15286027849675,37.95821559469138,1.8641241927552832,2.5776564350151383,6.458961681689941,13.266401730092658,35.80635185443715,58.02649930381509,57.00746782307415,16.423577929004242,2.5414459472496196,4.074466290099897,5.870625475197796,13.115667252008404,48.674,70.41193926585095,67.40867096774194,28.067702304147467,2.3505990725770327,3.3569552008846646,5.867555101278373,13.392339808360598,65.9298,70.07494705228031,72.40192401433691,72.19638671274961,4.852746396514954,3.460506650577679,3.2621020424848877,5.374736798266953,5.862133333333333,12.927249128661476,12.354236559139785,3.6233846646185355,0.13540589187903018,1.402198078095148,1.9072325126410243,1.8097783188713348
501,10,43.47284471613726,54.548939352712814,54.657643307531195,11.763517995203017,23.23095306900473,32.161838241150846,49.43787233624699,26.436271517758893,956.4025837550198,2236.5065134612255,3552.746814989528,1470.4397494003772,0.059113300492610835,0,0.0026041666666666665,6.979302411712727,0.19449708223814224,0,0.020833333333333332,33.44119346017547,1.2413793103448276,0,0.16666666666666666,858.4541966406654,63.35970184080892,76.43938374245081,77.07674379878372,41.091386389776105,1.426349562587605,3.880597277633122,3.6351341248225446,12.954259454122564,39.182902274844196,56.979165156828365,56.08274318101965,20.886044034869585,2.499474302738793,6.578356720958905,5.1968236200922355,11.560006712984768,52.7384,66.94076774193549,67.36258064516129,31.97556850998464,2.069476455531686,5.08215925748282,4.234014637720389,11.65340794383965,60.374066666666664,79.69554193548387,71.59061075268818,73.05560941855835,1.6055180610769975,2.5396722224986545,4.756022179926655,6.911270066072657,6.133266666666667,13.502638402457757,12.351874551971326,4.028400287307276,0.5117897463260128,2.4541816901847486,2.168637287921696,1.6095927976501616
501,11,31.29139670434929,56.94506705265445,71.7022050619359,29.852694986581533,23.46171324408154,41.149374617760536,50.206438561727076,37.27708336941562,625.8279340869858,2448.6378832641417,4588.941123963898,3582.323398389784,0,0,0,8.83556111333237,0,0,0,23.094387027912756,0,0,0,1060.2673335998843,62.25345609132247,79.14841041780697,77.29967169229238,46.04968831298065,1.4705602716996187,1.284901025084024,5.4735394589962745,12.535876164241461,39.87636219211823,58.39126765188834,58.26147818082301,27.905327522768232,2.0599378199459935,2.0326996573533007,5.563734680361724,9.760426818109533,51.2588,69.58001152073733,68.27202580645161,37.99855350389321,1.3143314650422095,1.374845056011956,5.289633199199379,10.715288173667345,66.50293333333333,75.63850192012289,75.68131039426524,76.3258803485354,1.8724089712334642,3.7800494451509503,2.8812658656313355,6.610874443885467,6.678733333333334,13.817597849462366,13.411597132616487,5.006237374860957,0.33457389152306694,0.7143263365298711,2.5220436965082276,1.4446031023718466
