zip3,study_year_idx,season,avg_TAVG,sd_TAVG,avg_RHum,sd_RHum,avg_AHum,sd_AHum,avg_TMAX,sd_TMAX,avg_TMIN,sd_TMIN,avg_PRCP,sd_PRCP,total_PRCP,avg_SNOW,sd_SNOW,total_SNOW
500,6,April,48.83371428571429,1.8662473357964482,68.96915584415585,7.008326023168663,6.1070945165945165,0.5232857385159952,59.60217980295566,1.0318876227833786,36.72583128078818,1.2540999558748847,48.83301148358352,32.159592544058185,732.4951722537528,3.653209109730849,13.627398557540873,51.14492753623188
500,6,Aug&Sept,69.538650945495,5.398250811467295,77.54317374860956,6.264016496890456,14.267816129032258,2.649951515035395,80.57523844732853,5.4425764013512445,57.986435790071994,6.300856536062817,69.66203302246797,55.982440938127986,2229.185056718975,0,0,0
500,6,flood,68.79137931034482,6.448164531472375,76.78609784291915,11.48897090693122,13.874431459791925,3.656575967349693,79.59935255229529,6.127731400345501,58.54333294067252,7.582462304850216,75.58683634864497,47.31580041306902,3476.994472037668,0,0,0
500,6,flu,31.66237348686693,11.682407343764597,73.38945761989275,15.79640072495898,3.777980125540253,1.4503251784701485,42.05760860194903,15.457862199889188,20.596284111664406,11.37419933821115,17.84740224229583,48.98993465584202,1570.5713973220331,9.453814805480969,18.281982207280613,822.4818880768443
500,7,April,54.196875,1.6311513705815295,60.32219444444445,5.0405883192966305,6.645472222222223,0.29484527800689453,65.62287267080745,1.4762665518617377,40.53072106803741,0.8778658094581604,46.264090522295746,29.854986198558485,647.6972673121404,0,0,0
500,7,Aug&Sept,67.52256451612904,6.771971652771082,69.89409946236559,4.521217998869191,12.163281362007169,2.9852733526078272,77.83559644326304,6.07146112482083,54.386144636059925,7.5061231791103245,33.158405386036975,30.243959985026578,994.7521615811091,0,0,0
500,7,flood,70.37040584776736,8.209287671327424,72.46417750175091,8.25718199238072,14.0526919195932,4.312406476432519,80.03189230979748,7.332703612477846,59.265569764209374,8.525710909735192,56.75611049720184,44.287548994496426,2554.0249723740826,0,0,0
500,7,flu,39.61985891731553,10.80358222134336,67.08236557079883,7.067119754470434,4.639532731841964,1.6213685756175074,49.7849445749694,12.724075677366583,26.97142661526788,9.871593770719565,27.325274297147928,52.02887856054316,2322.648315257574,8.007555033017088,16.040450979255798,640.604402641367
500,8,April,43.08158695652174,4.3109656355143935,68.09652657004831,4.951631057475567,5.117334541062802,1.0551734184502188,55.735978116710875,1.0563864899765316,32.5948224137931,1.4183799749112174,57.765745835078164,20.840765368439516,808.7204416910944,0,0,0
500,8,Aug&Sept,67.40058467741936,4.783206410279567,63.03109363799283,5.230462696564413,10.420801523297492,1.7456705139925712,80.39315793666987,4.655648139667739,51.28995205060192,6.474211498115198,35.88869020449261,44.10432040946503,1040.7720159302858,0,0,0
500,8,flood,73.13737173579109,5.676845442409148,62.88880252602833,4.029493055682979,12.753094640723672,2.4698999462825535,84.76386766024741,6.14420434301149,59.7947248293203,5.827939125527263,44.0652952163797,59.00965484811129,1806.6771038715676,0,0,0
500,8,flu,33.95246006144393,9.788898866887484,72.50650185611879,5.849688900750422,4.156946001877453,1.3137221969069521,42.78289341738691,9.850555754655836,21.724160292138986,8.177730394198278,24.275850436651503,39.41031226360067,2184.826539298635,8.283936227540023,15.144436266799504,670.9988344307419
500,9,April,49.114,1.1653641490967541,63.764222222222216,3.723406359574323,5.7234444444444446,0.4290939118481934,60.41260856883588,1.7754508364005197,34.58424158456486,2.19939799470536,52.447437392315486,32.29217440259859,839.1589982770478,2.393816725256294,6.5424672155931685,33.513434153588115
500,9,Aug&Sept,69.91454838709677,3.160655917611662,71.35899910394265,3.2629478769504825,12.958232974910395,1.3582968153479,82.36232880434783,2.4337815153710864,56.9698219238595,3.418396917551367,22.597697987368715,43.97843469988689,700.5286376084302,0,0,0
500,9,flood,67.74040202919069,5.732218817655505,71.10466780523065,4.12888965708016,12.239858010958677,1.969023802933522,77.18644967317165,6.2540165587708385,56.28059158298598,5.660071903671234,77.75688011891849,132.0144039142589,3499.0596053513323,8.436331768220313,31.768438171108425,303.7079436559313
500,9,flu,28.54642491818607,12.214202056448357,69.23517276096975,4.876093639640412,3.509410360500753,1.7143974446381514,38.92212878306716,12.890643853263477,16.019661833094435,12.580496916243849,16.874447635348602,35.36157849376624,1552.4491824520712,5.4182232816774825,9.93568705345246,465.9672022242635
500,10,April,52.633,0.9994740616944502,62.28738888888889,2.166169639572905,6.255333333333334,0.32329683642814144,63.08910303776683,0.8349674975167916,38.64777606732348,1.5542641381715296,42.131038996397585,32.73188044895221,674.0966239423614,0.005128205128205128,0.01849000654084097,0.06666666666666667
500,10,Aug&Sept,67.49912680756395,5.070562529797733,81.89558633049067,2.7149173943921956,14.11731859473489,2.593181748115499,76.32330491189845,3.878524737304152,56.442374725274725,6.426400131957111,73.4786326559627,35.643518101541034,2424.794877646769,0,0,0
500,10,flood,67.77985581863446,4.535636667391652,73.19875341502316,5.0016775731165355,12.865341467003313,2.3748271705316744,77.0033467360931,3.6275331466924037,55.33407218117132,4.8911522518179575,50.8384268183919,40.50775306178487,2541.921340919595,0,0,0
500,10,flu,32.47856762805233,11.420763677440764,71.71729545173649,6.65703819759462,4.027834150673,1.5943617873148135,41.9408362155804,12.85452988990423,20.69218353516694,11.355303592095966,12.055928694630461,20.79623997077224,1072.977653822111,1.9820141988372153,2.6975213532296793,160.54315010581445
500,11,April,51.651,0.9688126753918945,67.11888888888889,0.8396986937564558,6.835333333333333,0.20044672331791522,62.35443965517241,0.5942421889175498,39.065,1.144566101658948,33.0654245046847,12.528367448994278,562.11221657964,0,0,0
500,11,Aug&Sept,69.06548387096774,1.0042261273450799,79.00169086021505,2.668914353106467,14.21931182795699,0.6320928110090002,79.30719750615764,0.9001946237472698,57.7937068452381,1.5205148406976334,52.8404622261007,32.392959721252176,1796.5757156874236,0,0,0
500,11,flood,68.30968817204301,5.438044135528389,77.18352090800478,3.225286313282275,13.675195340501793,2.642411394251711,77.05742268746579,5.580677624463133,57.65784195402299,5.396134876782504,66.95820771505535,33.2682527555714,3481.826801182878,0,0,0
500,11,flu,37.850760103819056,10.558804962689306,77.01549634367404,5.939355243845743,5.0146577163926995,1.4441196682557373,46.4749069326411,12.495202018099151,27.2622598301582,9.529809893497855,25.743859869207906,35.21235808414035,2445.666687574751,4.599523863212219,13.90098352027619,395.55905223625086
500,12,April,52.422,0.922078521602146,72.7521111111111,2.098320901913577,7.441222222222223,0.23237753445313614,62.37041206896552,1.2606598465272711,40.787044252873564,1.3363098389857628,38.3133601851512,20.492181668882402,613.0137629624192,0,0,0
500,12,Aug&Sept,69.77323294930876,2.5575599308667316,81.36057331029185,3.780985813052501,15.007935867895545,1.620129504697876,80.77199342309036,1.9595241772334109,59.84439476925071,3.231165537634744,67.55616261493263,55.463026703954604,2296.9095289077095,0,0,0
500,12,flood,68.7132386929958,6.9745080740796315,70.93298130437252,6.2569183457067865,12.709862076635224,3.091978365844984,79.73106676173191,6.618067838686989,57.4567373930516,7.2751393369193815,39.19603874112643,27.86147436694239,1998.997975797448,0,0,0
500,12,flu,37.304232060566164,10.833369647713804,75.8052002852754,4.965116932315769,5.029745139346061,2.0390569563385443,47.787688186407706,13.093286725972016,26.896883660558238,10.069367233568515,21.519067196800762,31.46317719630665,2044.3113836960722,2.5185458132415017,10.237672017766824,219.11348575201066
500,13,April,41.856,1.1058549633654482,63.61416666666666,2.0376561017229773,4.336055555555555,0.11698649811299044,53.29695610254083,1.4808184420830948,28.670558730629626,1.3618404709053078,16.111524935393554,19.557535493931884,273.8959239016904,3.785327833113492,5.785254327097089,45.42393399736191
500,13,Aug&Sept,68.16185483870969,0.9256240972688146,75.66911559139785,3.9977074354467215,12.981941756272402,0.6140252969659187,80.41300718390805,1.2451766113183649,55.791097701149425,1.8888962724498777,40.66678680632005,32.853442309147844,1342.0039646085615,0,0,0
500,13,flood,69.98354467927327,7.144734723840015,69.07669414575867,5.67921543333656,12.803291228937502,3.3023713696806545,81.10505414809602,7.179717401948721,57.17916953272889,7.557698737861791,34.263296212039194,24.9080163667582,1713.1648106019595,0,0,0
500,13,flu,32.93832718894009,11.5601558529748,73.7576370114354,3.7146659154015045,4.2728793522785455,1.8802734713575742,42.48739828059871,12.133738002579078,22.036688711749534,11.690934924261846,21.17474084639931,26.155166653659442,2180.998307179129,4.724209763032114,14.669240328906454,373.21257127953703
500,14,April,50.731,0.9173324370150672,70.31588888888889,3.048065715729797,6.691944444444444,0.32510773712838764,63.3357326339722,1.1357148090091098,37.89149857402126,1.6109193799116222,22.766708590279762,15.544105617231045,455.33417180559525,0.015499037811411036,0.03784879053679747,0.20148749154834347
500,14,Aug&Sept,69.11924193548387,3.5806843216928064,80.1762464157706,1.8139297170779185,14.432049283154122,1.344652958379608,80.08132723502685,4.010398754224347,58.23697679877546,3.317514806936945,62.0551979814053,27.146776081617993,2420.152721274807,0,0,0
500,14,flood,72.21379569892473,2.9635176925257576,73.9583853046595,2.7606962347126087,14.458590501792115,1.8230805284621243,82.30535135037651,2.392969653336682,59.759500319264966,4.106143620265216,51.50516716358547,42.9379135619059,2935.7945283243716,0,0,0
500,14,flu,30.00371887431565,10.418496839010222,80.64829067432966,4.513431093662636,4.114834390221487,1.496525205924701,38.8249863740291,11.211774410789731,19.685959929432656,10.209364348830473,26.203461604247575,30.263786308896353,2829.973853258738,12.321939341540848,31.639661238995167,924.1454506155635
500,15,Aug&Sept,69.97517741935484,1.0603145570491175,84.00714426523298,3.6075845192944636,15.474450716845878,0.8261535917775817,80.35977542842372,1.3063845605937041,58.95717745920273,1.4324154549299333,50.5457332906409,26.106883326153877,1920.737865044354,0,0,0
500,15,flood,67.85684004298415,7.607244291341532,78.26135546282158,4.266204427997281,13.709674461639864,3.0340394627870926,78.07405773967412,7.21762517930602,57.081931981811294,7.229376532948397,51.08959679240931,31.741465267595718,2912.107017167331,0,0,0
500,15,flu,37.21193224099676,7.33972260600669,80.73487107204491,4.770118181286763,5.0807900144127744,1.3464148899745987,64.81625,3.110846359341551,44.337312499999996,1.6589564908076573,151.41907823858287,110.81165277882818,2876.9624865330748,0,0,0
501,1,April,55.742,2.1785288614108373,63.760888888888886,1.8108651809849619,7.1851111111111114,0.41276861063545744,67.07908684546615,1.4940958578104395,41.51273672687466,2.490754626026703,35.32782404149399,6.038031727516329,494.5895365809159,0,0,0
501,1,Aug&Sept,70.61668285749599,3.3400871445775238,70.10362933437702,6.503828431512287,13.100322951427511,1.5324984702873543,82.13172623096347,1.971648383410367,57.88466371504097,3.5445414426941126,21.81732562568618,11.718026381350024,654.5197687705854,0,0,0
501,1,flood,69.74246294824938,7.796898280811745,67.66745996139156,5.461770399392722,12.665776232851316,3.2025309715910186,80.06859794575257,7.093868958827311,57.62367673315996,7.975576057172779,37.24105282362996,13.746080325693173,1675.847377063348,0,0,0
501,1,flu,36.45331799294925,10.303751378923431,72.0736580482658,7.090809869940599,4.49242773324466,1.6299340442811883,45.048487983975086,11.686626377234033,24.49768737151133,9.504267368446495,11.022123433658166,9.252032838437607,991.991109029235,2.892062417644793,3.149462119815169,260.28561758803136
501,2,April,48.17575287356322,1.941651025301926,64.2066567688378,2.1181376570486834,5.855359195402299,0.4590163870101387,58.161426108374386,1.6791185762046175,35.468620689655175,1.7982103667776697,47.64146772767462,14.632875001540498,714.6220159151194,1.4841543513957307,1.3151459707674635,22.26231527093596
501,2,Aug&Sept,67.01680645161291,6.827404169343666,78.02254480286739,2.825572447944122,13.253976702508961,3.1701201693394157,76.53360963748895,5.546674132801831,56.296755829228246,7.15350012019818,47.50429118773946,15.873580437757079,1425.1287356321839,0,0,0
501,2,flood,69.72314285714286,7.192639758330252,69.37771962792286,3.586024225094429,12.840037975763781,3.088612347794679,80.71159272451686,6.570795703611834,58.11528749526336,6.467985774689016,23.64861886517059,12.761390960285022,1064.1878489326766,0,0,0
501,2,flu,34.25059678815808,11.588632943244313,76.30989107362171,4.570696990676997,4.666108028888674,1.7168964279028491,43.95796870615974,12.353982228864396,24.21929839964633,10.966596271122109,16.383026635915524,7.7222238529229426,1474.4723972323973,3.5242709297230372,4.5574068952379045,317.1843836750733
501,3,April,46.59878620689655,2.245930247539606,72.71433793103448,3.7484618641316048,6.16507816091954,0.22804052853150128,56.2316641553173,1.2340805659795417,35.73167146646457,1.5574556222329512,52.89730581363167,19.90870971746245,1216.6380337135283,0.6972631225343104,1.0634614859498939,16.03705181828914
501,3,Aug&Sept,69.86494389901823,5.9589034437862685,72.49292936297681,6.019361003631803,13.692589276747528,3.434077175056022,81.2974101753507,4.198315027452925,58.691778081600845,7.459213979409314,51.15933285516862,30.522596844134423,2251.0106456274193,0,0,0
501,3,flood,70.84358275067535,4.1367381785739905,67.98933728834507,3.7471077746183425,12.77121031525328,1.9213995550989147,80.91146958056059,4.599063350576099,58.93718856192205,4.071875160592989,36.66184387964748,17.845456416084357,1686.444818463784,0,0,0
501,3,flu,32.26687690352047,13.472766139849018,75.29174230201595,8.011769712077779,4.237549549091734,2.145253734199728,40.21768252352443,14.703374565453235,21.12990079269134,13.309912907970949,22.648370922523814,26.002674369354253,2966.9365908506197,7.58520780540395,12.055211748376127,993.6622225079175
501,4,April,47.8532,3.044275480307261,65.69800000000001,2.724212363234558,5.840933333333333,0.48155289313728444,58.90231896551724,1.0102394470316842,36.092594827586204,1.9391089730962028,54.895487484069506,32.68423658790791,1262.5962121335988,2.43274298320069,2.500389043418572,53.52034563041518
501,4,Aug&Sept,66.71045784204672,4.196650734867393,76.55343222098628,3.1012095618238344,12.65677319243604,1.308027547862335,77.54937651470875,3.911013687215532,55.23704260666277,3.527826610948639,32.87353088057229,25.99963592263143,1512.1824205063253,0,0,0
501,4,flood,67.64564535679375,6.64055309888825,68.43773528836755,5.759271422202022,11.913529394301438,3.2156578186921143,77.63237278773539,6.032436924892039,56.12772570088582,7.563340916788201,77.47113363885308,34.4788105275824,5345.508221080862,0,0,0
501,4,flu,32.35075696766786,12.782736444182202,73.5454084050222,4.866249191280711,4.1771469912899875,1.7382304808827642,41.63216302289765,13.189508485829904,20.539197416817906,12.740466549446543,22.409925067789843,19.82668303723034,2913.2902588126794,5.83743278743897,10.619785923504814,758.866262367066
501,5,April,56.7824,2.386294365747866,61.41406666666666,1.8282487582991034,7.1824,0.6406153899008186,67.67475205254516,0.970235622398711,42.74715106732348,2.6943979085698024,43.44557985813679,12.365990572823396,868.9115971627357,0,0,0
501,5,Aug&Sept,66.4093270471464,3.9656176537040952,76.70280717948718,2.495913791142774,12.620920248138958,1.8070587812142171,77.02953185117967,2.092018182053759,55.22024752398237,4.3827592296749485,41.35330915050213,35.30782695664889,1860.8989117725955,0,0,0
501,5,flood,66.6168315461624,5.103422085021267,70.93087859632396,5.2334337006150475,11.863554461924183,2.574925027203038,76.53890523666738,3.8018936958522302,55.61400610409081,4.949680517178588,41.66875784872888,16.64456598853862,2875.144291562293,0,0,0
501,5,flu,31.17182378100209,12.82950025935715,77.93865328576997,3.6983980577605435,4.13476015298507,1.6827951831936416,38.313667794459526,13.692795394213281,21.030979383192427,12.734576559009284,22.792259335167792,20.04946292912823,2780.6556388904705,8.003316014880777,9.350936112412635,976.4045538154548
501,6,April,48.57962352941176,2.6338141661080976,70.71453725490196,4.039050060463055,6.214082352941176,0.2703805196631267,59.248441181323216,1.7862756106969,37.19472832158767,2.159206711224391,44.64436431668031,24.080734688231974,937.5316506502866,4.542206272429397,12.594777747797886,77.21750663129974
501,6,Aug&Sept,70.09949023879346,5.983995850673591,74.11356862868314,4.704543647837607,13.877188388493227,2.9936526571067397,80.01598930656816,5.510115031239116,58.494496321441076,6.69310996153364,67.95743641676044,71.88291752375136,2922.169765920699,0,0,0
501,6,flood,70.04607078764765,6.785249872063862,73.13452742141475,6.1840624005274245,13.823279827674488,3.679034966911148,78.9512406542026,5.894418794894714,58.96888942396003,7.475975858569352,81.80165187190686,52.847376725674074,5317.107371673946,0,0,0
501,6,flu,32.758510067159,12.873389450082074,72.89670767222097,8.537583919358415,3.9858542350499904,1.4498670826413513,41.760854987139254,15.144762617040888,21.164504043320232,11.435501144121249,11.392974246383718,10.490698748124178,1412.7288065515809,8.93347258005125,16.666876276753314,1107.750599926355
501,7,April,53.0432,1.5415061465981905,63.6072,3.942660104548705,6.768866666666667,0.5705159750416965,64.82306814449917,1.4373757324025707,40.340343596059114,2.3426698254353897,47.50402128592931,28.96932085858408,1045.088468290445,0,0,0
501,7,Aug&Sept,66.609710567297,6.673888140841004,72.70216073414906,4.037026564341223,12.249392250648869,2.960811251493674,77.37522892509789,5.812925287203988,54.64611530005159,7.257079753745564,26.52400197447405,21.631553305889458,1220.1040908258065,0,0,0
501,7,flood,70.67947004608295,8.164351184854702,72.6460173579109,5.222515802849802,14.241631233998977,4.282138252179212,79.64132058185747,7.191214115873064,59.92142502542829,8.891236503652335,53.45353923638326,38.065923309689076,3581.387128837678,0,0,0
501,7,flu,39.46709388209121,10.664977062108132,70.20731862563342,7.811564442234009,4.813181856383636,1.6157630480244825,49.83850287704806,12.689879547225365,27.78392768743604,9.834947195304746,21.321207021748638,23.008187724468268,2857.041740914318,9.18460466921508,16.719143556402397,1120.5217696442398
501,8,April,46.448,1.834994822880982,69.58386666666667,3.3065017818433615,5.892133333333334,0.14864435557546232,55.540689655172415,1.8991322178135004,33.59241379310345,1.8321679717791484,81.64745186040773,45.79440490059216,1714.5964890685623,0,0,0
501,8,Aug&Sept,67.19925161290323,4.952857617895205,62.354181720430105,5.632579087238317,10.379151612903225,1.8735289552604473,80.83914985740212,4.213571455901898,51.94321038033762,6.132592032457061,24.739854572665426,23.654433098556506,1039.0738920519477,0,0,0
501,8,flood,73.36232658509455,6.157780023870852,60.66897053516253,5.651866797355961,12.336933283895686,2.5412540883029626,85.2095615174098,6.370316602356896,60.33642166687681,6.2361080984830695,24.786923504247135,20.510395423665784,1635.936951280311,0,0,0
501,8,flu,33.3999,9.422579760011418,72.53022649769585,6.119655401890812,4.099374859190989,1.306861531245967,42.90307093339377,10.560164404498797,22.50964731681318,8.530864662588444,21.78100144197504,22.93226425620715,2722.6251802468796,14.308888591036572,21.58456310579053,1659.8310765602425
501,9,April,48.674,2.3505990725770327,65.9298,4.852746396514954,5.862133333333333,0.13540589187903018,60.06814582876289,1.8641241927552832,35.80635185443715,2.5414459472496196,71.97611552618127,51.03163390243846,1583.474541575988,2.229765298814101,5.055048509030099,49.05483657391022
501,9,Aug&Sept,70.41193926585095,3.3569552008846646,70.07494705228031,3.460506650577679,12.927249128661476,1.402198078095148,82.5208607154491,2.5776564350151383,58.02649930381509,4.074466290099897,17.512378613858427,17.788332159476234,770.5446590097708,0,0,0
501,9,flood,67.40867096774194,5.867555101278373,72.40192401433691,3.2621020424848877,12.354236559139785,1.9072325126410243,77.15286027849675,6.458961681689941,57.00746782307415,5.870625475197796,61.773054149447084,50.71189782566905,4077.0215738635075,6.193998001343211,17.091042884100037,353.057886076563
501,9,flu,28.067702304147467,13.392339808360598,72.19638671274961,5.374736798266953,3.6233846646185355,1.8097783188713348,37.95821559469138,13.266401730092658,16.423577929004242,13.115667252008404,15.398556359440626,14.662719940269099,1863.2253194923157,7.269730646905378,9.360265273532029,850.5584856879293
501,10,April,52.7384,2.069476455531686,60.374066666666664,1.6055180610769975,6.133266666666667,0.5117897463260128,63.35970184080892,1.426349562587605,39.182902274844196,2.499474302738793,43.47284471613726,23.23095306900473,956.4025837550198,0.059113300492610835,0.19449708223814224,1.2413793103448276
501,10,Aug&Sept,66.94076774193549,5.08215925748282,79.69554193548387,2.5396722224986545,13.502638402457757,2.4541816901847486,76.43938374245081,3.880597277633122,56.979165156828365,6.578356720958905,54.548939352712814,32.161838241150846,2236.5065134612255,0,0,0
501,10,flood,67.36258064516129,4.234014637720389,71.59061075268818,4.756022179926655,12.351874551971326,2.168637287921696,77.07674379878372,3.6351341248225446,56.08274318101965,5.1968236200922355,54.657643307531195,49.43787233624699,3552.746814989528,0.0026041666666666665,0.020833333333333332,0.16666666666666666
501,10,flu,31.97556850998464,11.65340794383965,73.05560941855835,6.911270066072657,4.028400287307276,1.6095927976501616,41.091386389776105,12.954259454122564,20.886044034869585,11.560006712984768,11.763517995203017,26.436271517758893,1470.4397494003772,6.979302411712727,33.44119346017547,858.4541966406654
501,11,April,51.2588,1.3143314650422095,66.50293333333333,1.8724089712334642,6.678733333333334,0.33457389152306694,62.25345609132247,1.4705602716996187,39.87636219211823,2.0599378199459935,31.29139670434929,23.46171324408154,625.8279340869858,0,0,0
501,11,Aug&Sept,69.58001152073733,1.374845056011956,75.63850192012289,3.7800494451509503,13.817597849462366,0.7143263365298711,79.14841041780697,1.284901025084024,58.39126765188834,2.0326996573533007,56.94506705265445,41.149374617760536,2448.6378832641417,0,0,0
501,11,flood,68.27202580645161,5.289633199199379,75.68131039426524,2.8812658656313355,13.411597132616487,2.5220436965082276,77.29967169229238,5.4735394589962745,58.26147818082301,5.563734680361724,71.7022050619359,50.206438561727076,4588.941123963898,0,0,0
501,11,flu,37.99855350389321,10.715288173667345,76.3258803485354,6.610874443885467,5.006237374860957,1.4446031023718466,46.04968831298065,12.535876164241461,27.905327522768232,9.760426818109533,29.852694986581533,37.27708336941562,3582.323398389784,8.83556111333237,23.094387027912756,1060.2673335998843
501,12,April,52.8188,1.2948772914836364,69.6220564102564,2.8203769158632905,7.178220512820513,0.3683676796395476,62.882143626847295,1.5507808082213808,41.92449353448276,2.1871737706885934,42.92479242163386,19.89123095220742,772.6462635894094,0,0,0
501,12,Aug&Sept,70.13591428571428,2.6963688432111064,80.08578901689708,4.100132468856622,14.919444777265744,1.7830647279527505,80.5425765113214,2.2350217626641,60.465072984184594,3.276593900194752,87.0420932056704,82.82141260372214,3220.557448609805,0,0,0
501,12,flood,69.46457461826272,6.5826085810470225,71.77934877136212,7.21137075784465,13.25074597139358,3.328406068696509,80.05131091188667,6.684625880377825,58.42950121993079,7.523142927389936,50.88586787048534,41.94384312624172,2900.4944686176646,0,0,0
501,12,flu,38.36029262672811,11.324583480708869,74.40232488479262,6.283019208877026,5.153061725550435,2.1003863481075364,47.361055869531256,13.065695181543932,27.73687144225506,10.181066063124744,24.4524694797261,30.556165321201664,2640.866703810419,3.2558771297416413,8.452585936413353,332.09946723364743
