study_year_idx,zip3,total_flu_diag,total_ILI,total_vacc,total_AsmAtck,total_Asma,total_labpos,total_labtest,flu_diag_lab,ILI_diag_lab,Area_sqmi,total_pop,Under5,Older75,total_prod,Total_pig,Total_bird,PerUnder5,PerOlder75,pop_density,PerProducer,April.avgPRCP,Aug&Sept.avgPRCP,flood.avgPRCP,flu.avgPRCP,April.sdPRCP,Aug&Sept.sdPRCP,flood.sdPRCP,flu.sdPRCP,April.totalPRCP,Aug&Sept.totalPRCP,flood.totalPRCP,flu.totalPRCP,April.avgSNOW,Aug&Sept.avgSNOW,flood.avgSNOW,flu.avgSNOW,April.sdSNOW,Aug&Sept.sdSNOW,flood.sdSNOW,flu.sdSNOW,April.totalSNOW,Aug&Sept.totalSNOW,flood.totalSNOW,flu.totalSNOW,April.avgTMAX,Aug&Sept.avgTMAX,flood.avgTMAX,flu.avgTMAX,April.sdTMAX,Aug&Sept.sdTMAX,flood.sdTMAX,flu.sdTMAX,April.avgTMIN,Aug&Sept.avgTMIN,flood.avgTMIN,flu.avgTMIN,April.sdTMIN,Aug&Sept.sdTMIN,flood.sdTMIN,flu.sdTMIN,April.avgTAVG,Aug&Sept.avgTAVG,flood.avgTAVG,flu.avgTAVG,April.sdTAVG,Aug&Sept.sdTAVG,flood.sdTAVG,flu.sdTAVG,April.avgRhum,Aug&Sept.avgRhum,flood.avgRhum,flu.avgRhum,April.sdRhum,Aug&Sept.sdRhum,flood.sdRhum,flu.sdRhum,April.avgAhum,Aug&Sept.avgAhum,flood.avgAhum,flu.avgAhum,April.sdAhum,Aug&Sept.sdAhum,flood.sdAhum,flu.sdAhum,totalAvgAbove2,sd_avgAvgAbove,countAvgAbove,totalMaxAbove2,sd_avgMaxAbove,countMaxAbove,totalMinAbove2,sd_avgMinAbove,countMinAbove,total_AvgMaxConsec,sd_AvgMaxConsec,count_MaxConsec,total_AvgDaysConsec,sd_AvgDaysConsec,count_total_DaysConsec,n,vaccrate,AsmAtckrate,Asmarate
4,520,438,12694,7766,194,1394,15,37,453,12709,2346.82530786,141601,8843,11702,8025,241176,1439,6.245012393980268,8.26406593173777,60.33725626093649,5.667332857818801,36.00738916256158,26.409583423845092,63.81221973876048,18.05070481771547,8.42780915728595,11.41772117644601,16.478057251319623,9.448373687988804,324.0665024630542,448.9629182053666,1722.929932946533,974.7380601566354,0.47509578544061304,0,0,6.141542279468859,0.7544512730967731,0,0,6.5014845128881875,4.275862068965517,0,0,331.6432830913184,57.86103448275862,77.18488122605365,76.82467795566502,39.062849377394635,0.7760216584636154,3.1391410501820785,6.613918852080596,13.740055337689705,35.30905172413793,54.80523586206897,55.229400862068964,18.414242456896552,2.649653106511863,3.3365930566062305,8.22266772756315,14.04147006410562,46.265,65.73190322580645,65.2156129032258,29.417817972350228,0,4.234018546368039,8.07681573468596,14.082793952274121,63.3085,77.37089247311827,71.88964695340502,74.40779051459293,0,2.1770981429874308,4.525634417232005,3.815457239893752,5.367,12.403577956989247,11.608781362007168,3.8565279057859705,0,1.2752594765712153,3.452258138336339,1.78869683607332,4.5,0.9971550440218321,18,9.625,1.534136503250627,38.5,1.875,0.5031858729408772,7.5,14.125,0.6134346610139774,56.5,3.625,1.0077234882584998,14.5,12,548.44245450244,13.700468217032364,98.44563244609854
4,521,37,4312,2291,42,366,2,2,39,4314,2325.44342436,59566,3522,5619,5451,376123,35412,5.912769029312023,9.433233723936475,25.614899668605585,9.151193633952255,40.84363218390805,17.758978744754607,55.359249482541905,13.618291633370735,11.429326175601553,4.2604954554646834,31.07130307963216,6.568093011957191,408.43632183908045,319.66161740558294,1494.6997360286314,749.0060398353903,1.3872330472566785,0,0,7.024924199687257,1.2856639905032534,0,0,9.56976811266242,13.872330472566784,0,0,386.37083098279913,57.58482758620689,76.89164827586207,75.91946206896552,37.06736622879037,1.861148048134514,3.524367918873711,6.502613123700438,14.574177473296622,33.11227586206896,53.37405358090186,53.40546206896552,16.092678544061304,1.6301194050354129,3.024120950613193,8.081089607402836,14.27713381790906,47.918,65.60203225806451,65.74890322580646,29.138191244239632,0,4.2370294526621235,7.882577799808337,14.076785957527417,58.163333333333334,77.61997311827957,67.11535483870968,73.3627689452125,0,0.23809729949307765,6.689623960475672,3.576811331035156,5.213666666666667,12.374602150537633,10.971616487455197,3.7100698924731184,0,1.568743005607885,3.7118309266913534,1.7116645360713638,0.75,0.21650635094610965,1.5,1.25,0.360843918243516,2.5,0.25,0.0721687836487032,0.5,12.25,0.07216878364870322,24.5,0.5,0.14433756729740643,1,12,384.61538461538464,7.05100224960548,61.444448175133466
4,522,428,26572,18214,513,5170,89,224,517,26661,2222.73737711,167983,9764,9076,6685,326606,2076,5.812492930832287,5.402927677205431,75.57483026555808,3.979569361185358,28.984434865900383,37.29951302457237,65.28483076672732,15.737564400169244,7.356719235030621,10.319270706646474,26.952992395656512,10.182414102422271,347.8132183908046,895.1883125897368,2415.538738368911,1133.1046368121856,0.21751797897842523,0,0,5.320254382838704,0.3800455747423894,0,0,5.434987390403126,2.3926977687626776,0,0,351.1367892673545,59.9848275862069,78.20756896551724,77.98197828863346,40.889300583835066,2.431052619154651,3.584232837935699,6.5295256032202245,14.126810416466398,35.52034482758621,54.79860344827586,55.491786717752234,19.44584893267652,2.4169671643371453,3.7948428189929846,8.114302371307872,13.296833997747594,48.775999999999996,67.65383870967742,67.73948387096775,32.281516129032255,0,5.4246951263015175,7.975750164386003,13.513296396916859,64.63033333333334,78.58251612903226,71.01188888888889,73.81232846902202,0,4.869821592135582,5.929285085310461,3.677036486255278,6.0103333333333335,13.37278494623656,12.430878136200716,4.214883000512033,0,1.4143808349449882,3.857395603151264,1.9015299853787924,80,1.3054663627387812,400,83.2,1.5405626677721789,416,76.4,0.9490026662797427,382,85.4,0.9123728637044408,427,79.6,1.3261930020882624,398,12,1084.2763851103982,30.538804521886142,307.7692385539013
4,523,338,15416,8211,297,1653,7,13,345,15423,2720.50652426,155051,10877,10082,8263,413947,2282,7.015111156974157,6.50237663736448,56.99343067819885,5.3292142585342885,39.91324718980867,37.47518308020505,65.47991084254372,17.792543753664944,17.42654810123232,10.748263007703486,15.888174167463943,13.167690109690973,439.0457190878954,712.028478523896,1833.4375035912242,1103.1377127272265,0.4662719145477766,0,0,6.971188930376854,0.6159676837199315,0,0,8.861077861219652,5.128991060025543,0,0,432.213713683365,59.77537438423645,78.03595073891626,77.51482569154983,41.00030114942529,2.163709666152348,3.2995288700287877,6.495456881080995,14.099065783598434,35.62247783251232,55.52375478927203,55.36086813186813,20.080350957854407,1.1124927187997307,3.0783971469235123,7.712230185037976,13.145402408864626,48.068,67.46253225806451,68.25184194078076,32.02145481752211,2.1238050758014473,3.8468461219893246,6.949050771255073,12.595315863671171,64.71255555555555,76.86164311315925,69.81210931016827,73.97803469774045,0.6391842312522097,1.8368306971911126,4.8599029101907485,3.4568657389489807,5.7508888888888885,13.016050179211469,12.382166487160926,4.1181863454331316,0.5638422093432139,1.4312586098153268,3.301507276317209,1.6667154411350074,179,0.6336522323129238,358,180,0.7071067811865476,360,179,0.6336522323129238,358,185,0.6336522323129238,370,179,0.6336522323129238,358,12,529.5676906308247,19.15498771372,106.61008313393658
4,524,768,26458,13323,387,2958,101,190,869,26559,129.531081115,134152,8779,8898,652,302,0,6.5440694137992725,6.632774762955454,1035.6742091953781,0.4860158626036138,23.595812807881774,29.374966586474205,69.20083148791494,16.426268893387103,15.73714827562367,11.867129195863955,17.927891209053328,8.885366586339588,70.78743842364533,176.24979951884524,622.8074833912345,295.67284008096783,0.14942528735632185,0,0,7.4924394807043555,0.2588121896367288,0,0,9.058059725535351,0.4482758620689655,0,0,134.86391065267838,59.37862068965517,75.87355172413793,76.37372413793103,39.559222222222225,0,4.893812883614723,7.504569905709389,15.155217360025874,35.786206896551725,55.342275862068966,55.92193103448275,19.68383908045977,0,4.561862824336325,9.011623184979598,14.497029511314459,46.724000000000004,65.56303225806451,65.93232258064516,30.05010599078341,0,4.801300664048995,7.775312946581229,14.127309176277237,66.00533333333333,81.51177956989247,73.4561971326165,76.87284575012801,0,2.8970925155085054,5.442048533162065,4.456280412592256,5.629666666666667,12.965317204301074,12.07941577060932,4.04598835125448,0,1.4504889005778374,3.627045028287081,1.8677353097870506,6,1.7320508075688772,6,9,2.3011854652449344,9,6,1.7320508075688772,6,17,1.4433756729740645,17,6,1.7320508075688772,6,12,993.1271989981514,28.847874053312662,220.4961536167929
4,525,359,13593,5283,213,1661,26,239,385,13619,3337.63977257,112320,7091,9870,7680,383330,9000,6.313212250712251,8.787393162393162,33.65252323605702,6.837606837606838,29.66416940339354,36.69798967420036,66.9893641755321,18.268704638287325,3.718138445487011,22.476110611033228,32.060396272560716,14.312154496460364,296.64169403393544,697.2618038098068,2009.680925265963,1023.0474597440902,0.04980842911877395,0,0.009512485136741973,3.0375121188783325,0.14942528735632185,0,0.051226300186772926,3.44657690228582,0.4482758620689655,0,0.27586206896551724,167.06316653830828,59.327120051085565,78.21484748382112,78.22326635816292,43.87035429595222,1.6565312001743024,3.8498140418733415,6.163674783106199,12.53043132296099,37.697957132544836,57.79076845061632,57.527698960043786,22.673229795772443,1.3583029487613485,3.307130249518829,7.341125203113751,12.2303901965435,49.638,68.10483870967742,69.18467259918428,34.61407987711213,1.1861247826430412,3.9315205684870884,6.641823396381214,11.853599819071205,66.02655555555556,78.29840501792114,69.95595519554807,72.30131515616999,1.6620085015604686,2.5251531756899017,5.293326227028761,3.211620933740733,6.254666666666667,13.560001792114695,12.817137008832226,4.4212206434545145,0.16560897721238801,1.3453596944941069,3.2758653607600414,1.7611759702574585,7.666666666666667,1.7549832848110918,23,9,1.9181483074290497,27,7,1.7298624923456325,21,18,1.6298974374376005,54,7.333333333333333,1.7398091926806303,22,12,470.3525641025641,18.963675213675213,147.88105413105413
4,526,112,13318,3899,242,1761,22,38,134,13340,1878.12033468,105807,6481,8935,4685,234896,7983,6.125303618853195,8.44462086629429,56.33664576558015,4.427873392119614,47.2253444269848,66.48556917457475,53.41034090259309,22.277437733087147,11.783657075519342,67.32650707112471,20.53855877251088,16.224120702567703,425.0280998428632,1196.7402451423454,1388.6688634674204,1202.9816375867058,0,0,0,2.817175745279875,0,0,0,3.4299154021541582,0,0,0,152.12749024511325,60.88006896551724,79.0990275862069,79.32772413793103,44.880706218958004,0.5660727086990563,3.892832291402917,6.65627770243077,12.507259049489845,40.39731034482759,59.25461724137931,59.28899310344828,25.516249800936126,1.1629453464010295,3.045112566056048,7.2982709742017535,12.09023737211897,52.02008620689655,68.81372580645161,69.30866071428572,36.76738421658986,1.949583659020464,3.4958943077772107,6.6700522878581445,11.555577062170505,67.90639367816092,78.97608870967741,70.85611571940605,72.04945932539682,3.760769383628743,4.652075665146018,5.888733317625016,5.359955707086949,7.104344827586207,13.947001344086022,13.038925563236047,4.735887000768049,0.28428869451871197,1.0427261293985568,3.3160206039831097,1.7861308115795598,65,9.519915329391743,65,69,9.845395785940664,69,60,9.155227021662641,60,67,8.918401134053052,67,64,9.461244712782326,64,12,368.50113886604856,22.87183267647698,166.43511298874367
4,527,151,8770,5552,195,1102,13,38,164,8783,1886.04401503,169212,10920,11790,4754,318795,3160,6.4534430182256575,6.967590950996383,89.7179486011669,2.809493416542562,42.966488635907005,42.34028243472023,46.65622764717518,23.041594920485824,12.84641775669756,27.289877825894578,13.12307261316517,14.7630218571308,386.69839772316305,719.784801390244,1119.7494635322043,1105.9965561833196,0.24682536858260143,0,0,5.301221972265963,0.2675910403489378,0,0,5.520522344646315,2.221428317243413,0,0,254.4586546687662,60.620000000000005,78.57720689655173,78.39423275862069,42.18088137729381,1.355104499482763,3.014464780257844,6.456782360042183,13.719799246832412,38.8175,57.97470323928945,57.95879310344828,22.688342432950193,1.302830826662201,2.73930820354198,7.766823336308983,13.18099936108057,50.063,69.25688575268816,69.23032258064515,33.800600230414744,2.448003676467825,4.277285816430275,7.536193082290901,12.911801134181973,64.44116666666667,76.97606944444445,70.2058440860215,72.96285554275474,1.636952198446861,2.506977855886927,5.416248801209045,3.753222710237198,6.287000000000001,13.813370295698924,12.94624193548387,4.373927163338454,0.6439385754005493,1.7350690895777705,3.7364838117246513,1.7917947078396363,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,328.10911755667445,11.524005389688675,65.12540481762522
4,528,32,3653,1689,129,1334,12,36,44,3665,111.805979335,102516,7420,6367,292,6236,0,7.237894572554528,6.210737836045105,916.9098165388383,0.2848335869522806,39.88054187192118,44.85113080034057,159.04415641829436,22.845496570727676,26.32686664451318,35.50762491337065,350.3511342161863,15.858725331474668,159.52216748768473,269.1067848020434,1749.4857206012377,411.21893827309816,1.674019607843137,0,0,5.840847303238999,0.1282497593328542,0,0,6.33760197336723,3.348039215686274,0,0,70.09016763886798,60.514482758620694,78.32775862068965,77.78248275862069,41.90022988505747,0,5.037770071067328,7.912027562353627,14.71323487485332,37.18896551724138,56.328034482758625,56.47434482758621,22.1462030651341,0,3.5156861500746044,9.234675063538079,13.833277638189324,48.224000000000004,67.06051612903227,67.02058064516129,32.44826267281106,0,4.169831498553246,8.292918665444356,13.310907074376535,64.60733333333333,75.9761989247312,69.91610035842294,72.31469649257552,0,1.581280845201184,4.103501809338059,3.9424707420044185,5.867333333333333,12.656844086021504,11.96752688172043,4.1401987967229905,0,1.3753378960052798,3.543639820473566,1.7753625814998657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.75476998712398,12.583401615357602,130.12602910765148
5,500,800,25295,17344,247,3852,152,428,952,25447,3542.60110522,224717,14936,12778,8606,639517,38555,6.646582145543061,5.686263166560607,63.432769686906305,3.8297058077493027,51.24695439240972,38.4534306507167,45.44029199541401,21.674628542609472,49.96697655919616,50.428105042052394,38.47924791811153,24.16352786422698,768.7043158861458,1268.963211473651,2317.454891766114,1994.0658259200713,0,0,0,7.279246834840746,0,0,0,11.468113281572593,0,0,0,662.411461970508,67.6446722243274,77.61209459332834,76.61735264778325,38.44303620517414,1.2146452243425352,2.2073645886059086,3.9945567540145643,13.67623072930649,41.55633573323228,54.60729806971514,55.051019365763544,20.218636997018784,1.5991995864180817,4.477321309185142,4.950047155641898,12.52490176190688,56.41668700265252,66.05289722611812,66.8183683102607,31.703628113454172,1.9223999437609771,3.5844902056655235,4.299694016189151,12.373059231804525,63.06679045092838,76.52116146130936,71.75568697075666,76.96854332873315,4.088652198345824,3.676998076010074,5.520058351956481,3.6894465740575235,7.296277483053345,12.421778914082386,12.02817153395532,4.150140699866379,0.35276660950901834,1.6921487212639117,2.402224890486649,1.651487496776109,1.6666666666666667,0.48112522432468813,5,3,0.8660254037844386,9,1.6666666666666667,0.48112522432468813,5,13.333333333333334,0.3849001794597505,40,1.6666666666666667,0.4811252243246882,5,12,771.815216472274,10.991602771485912,171.41560273588559
5,501,636,16247,8592,148,1528,161,629,797,16408,3868.22030484,176519,11763,13740,9133,603193,139697,6.663871877814853,7.7838646264708045,45.63312998981357,5.173947280462726,43.44557985813679,41.35330915050213,41.66875784872888,22.792259335167792,12.365990572823396,35.30782695664889,16.64456598853862,20.04946292912823,868.9115971627357,1860.8989117725955,2875.144291562293,2780.6556388904705,0,0,0,8.003316014880777,0,0,0,9.350936112412635,0,0,0,976.4045538154548,67.67475205254516,77.02953185117967,76.53890523666738,38.313667794459526,0.970235622398711,2.092018182053759,3.8018936958522302,13.692795394213281,42.74715106732348,55.22024752398237,55.61400610409081,21.030979383192427,2.6943979085698024,4.3827592296749485,4.949680517178588,12.734576559009284,56.7824,66.4093270471464,66.6168315461624,31.17182378100209,2.386294365747866,3.9656176537040952,5.103422085021267,12.82950025935715,61.41406666666666,76.70280717948718,70.93087859632396,77.93865328576997,1.8282487582991034,2.495913791142774,5.2334337006150475,3.6983980577605435,7.1824,12.620920248138958,11.863554461924183,4.13476015298507,0.6406153899008186,1.8070587812142171,2.574925027203038,1.6827951831936416,1,0.19462473604038077,2,2.5,0.498102459947811,5,0.5,0.14433756729740643,1,12,0,24,0,0,0,12,486.746469218611,8.384366555441623,86.5629195723973
5,502,701,20008,13995,215,2947,61,191,762,20069,3699.75973771,214162,14934,14196,9504,546874,42962,6.973225875738927,6.628626927279349,57.88538045245001,4.437762067967239,43.06009471919938,34.281349836475286,54.14003565716887,24.793134787806668,13.68094823810811,22.698707198592736,81.36413154180943,32.73146888574934,473.66104191119314,891.3150957483574,2003.1813193152484,1636.3468959952402,0,0,0,12.750431076143691,0,0,0,41.84694011848428,0,0,0,739.5250024163341,67.6082118226601,77.87642183908046,76.95878148820327,38.491883746625476,0.6263778860313479,2.1266382714387233,4.135875773904095,14.038904761838758,42.575310344827585,55.3998921182266,55.86099165154265,20.916290980647382,1.4493894241144585,4.225622508140956,4.944833957010907,12.519203922402436,58.36057142857143,67.88760049627791,68.01906451612903,32.71826381204116,0.3769889296268843,3.2114214217698698,4.574891488998206,12.91737113512368,64.46220238095238,78.59287551695617,73.25667741935484,80.50839741363514,2.0136549181861176,2.09680378587272,5.6849800267050306,3.210902527977649,7.913654761904762,13.62031182795699,12.834878136200716,4.5070183421564325,0.38323503952736554,1.856016464918436,2.7810124389636934,1.8477630211613205,3,0.8660254037844386,6,3,0.8660254037844386,6,2,0.5773502691896257,4,14.5,0.7216878364870323,29,3,0.8660254037844386,6,12,653.477274212979,10.03912925729121,137.60611126156834
5,503,1293,44796,29043,860,6257,185,1104,1478,44981,155.617713715,284867,21622,15423,1488,400,0,7.590208764089909,5.414105529949064,1830.5563884694293,0.5223490260367118,53.43557278208441,55.238637287946034,55.34486484779588,28.182577414321837,40.345999868742986,67.11652031842581,58.558207590324876,28.19220963826615,320.61343669250647,773.3409220312444,1106.8972969559177,930.0250546726206,0,0,0,11.417465621281957,0,0,0,16.88631255438278,0,0,0,365.35889988102264,69.1048275862069,79.87110344827587,78.88662068965517,40.28467432950191,0,3.03334179333556,4.902277871375792,15.01174728807294,47.44275862068966,60.177862068965524,59.56386206896552,24.851149425287357,0,4.307889574928086,5.703197946388991,13.687186953982831,58.745,69.40066129032257,68.92896774193548,32.73565898617512,0,3.9027504243302222,5.371477221985207,13.964509807021374,55.4205,67.40956989247312,64.4966559139785,69.81677028929852,0,2.646328120343853,4.536694832182002,3.2335813042743413,6.949833333333333,12.171680107526882,11.585659498207885,3.938430683563748,0,2.068306343217458,2.6572639480919595,1.7634322889582288,0,0,0,0,0,0,0,0,0,12,0,24,0,0,0,12,1019.528411504316,30.189527042444368,219.64636128438886
5,504,339,11288,7334,132,1316,34,251,373,11322,3456.59019129,105140,6191,10679,7996,902253,166865,5.888339357047745,10.156933612326421,30.417259258830953,7.605097964618604,29.812473392933164,21.800863658030256,36.62830511342169,19.074587772673638,8.225175584288898,7.671013964023062,11.322440566911101,19.77434868895088,327.9372073222648,479.61900047666563,1208.7340687429157,1258.92279299646,0,0,0,6.502496204601734,0,0,0,8.006044194944325,0,0,0,429.1647495037144,65.05235984048792,75.64627756871403,73.69564669802585,34.799370116746964,0.5864694217829921,1.7124492273498584,3.983616872846952,14.43863260323981,39.35500469153178,53.42703287230012,53.14591077447313,17.7790051847441,0.67961706749119,3.2455260698224433,5.328496050829506,13.343727139927356,53.042,62.56274193548387,63.34258064516129,26.76091244239631,0,4.996051557525466,4.741729027763683,14.273452584707348,63.491,81.42803763440861,72.44602508960574,82.71990296979007,0,0.6226721488739023,5.923999086458361,2.949732215188597,6.564666666666667,11.755806451612903,10.768412186379928,3.7755277777777776,0,1.9739684143188339,2.433358442757979,1.7825902070061403,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,12,697.5461289708959,12.554688986113753,125.16644474034621
5,505,576,17990,7879,318,2366,64,214,640,18054,4632.77849173,123960,7615,13048,9038,1705915,273548,6.143110680864796,10.52597612132946,26.757161004196885,7.2910616327847695,25.519833489848484,19.762713825583283,35.06076154139154,18.699099309135406,6.9661859544940485,14.827204268371702,14.785316178597101,14.936761864785623,331.75783536803027,494.0678456395821,1262.1874154900954,1514.6270440399678,0,0,0,8.55599280346591,0,0,0,9.316926251166013,0,0,0,693.0354170807389,66.71924570831467,77.10766964569663,75.60697357365274,35.57432737918138,1.080684570497629,1.6282524252351442,3.645133404545242,14.472457549965066,40.46140618002687,53.567324685060065,53.71081806349572,17.86366613759362,1.498885335452902,3.564300342085345,4.7448673793125264,13.10734715559978,54.8252,66.49408396101488,66.22141592245352,29.245759124423962,1.9082330046406804,2.5072567517473288,4.291046704333642,13.112767448932738,58.568333333333335,74.77606779872993,68.94164910923955,79.2613706650518,4.497548455671278,3.241910876416847,6.104095907548742,3.8349812401501437,6.295333333333334,12.255630125183185,11.306762573935766,3.9146154407420535,0.25699297439597235,1.6118077218377609,2.3639256121935674,1.612766176524626,52.8,1.6212869667555552,264,53,1.6917868828971507,265,52,1.3395095051121193,260,58.6,1.4099138778156428,293,52.8,1.621286966755555,264,8,635.6082607292675,25.653436592449175,190.8680219425621
5,506,317,14171,9681,190,1410,41,93,358,14212,4095.03982483,170495,10384,14942,11463,1001065,13139,6.0905011877181146,8.763893369307016,41.634515729545534,6.723364321534356,32.56872894114274,38.65836424096883,39.77186115604052,23.036327759742722,9.230269913331815,23.52331015078955,15.696343127128554,34.7507162654579,488.53093411714104,1314.3843841929402,2028.3649189580667,2188.451137175559,0,0,0,10.105039249209097,0,0,0,34.40409434536701,0,0,0,959.9787286748643,64.90508620689656,76.10776436781609,74.40618197044336,36.537477519367606,0.8690664526178276,1.5634486760480932,4.0260440640594695,14.20702765790898,40.751724137931035,54.180897167487686,53.32721416748768,19.085449528440908,1.1353119882589786,3.2465899192969263,4.767200317758128,12.907021295000106,54.804,64.76468817204301,64.65986429365962,30.417044546851,0.631578973684207,2.51183735154378,4.2857432531364905,12.23582068355034,63.64933333333333,78.43041897081413,71.75142722366415,80.18821749033317,2.552182791259278,2.7139631222103375,5.58174116143124,4.463039755753391,6.903111111111111,12.232331911020083,11.15431821365303,4.087542898929439,0.3161740612969971,1.403899515302411,2.118002609439422,1.5993229117096424,1.9166666666666667,0.5532940079733913,11.5,2.75,0.6918765654494896,16.5,1.4166666666666667,0.40895644067598497,8.5,13.416666666666666,0.40895644067598486,80.5,1.75,0.5051814855409226,10.5,12,567.8172380421713,11.144021818821667,82.70037244493973
5,507,316,9658,8417,274,1866,80,377,396,9738,197.052429951,78666,5703,5563,560,21052,430,7.2496377087941415,7.071670098899144,399.21354950843016,0.7118704395799964,40.741379310344826,38.37614942528736,40.51377517868746,19.149085781183484,3.5842998908421557,25.532801085597693,7.189443935057877,18.03921701283096,81.48275862068965,153.50459770114944,243.08265107212475,229.7890293742018,0,0,0,7.172148584202425,0,0,0,8.418714938535874,0,0,0,86.0657830104291,65.1448275862069,76.80396551724138,76.09558620689656,37.6192030651341,0,2.1015701196713263,4.452512343480544,15.637923496925307,41.986896551724136,54.92651724137931,54.904620689655175,19.94474712643678,0,5.395907464242089,5.290386758292695,13.65780099572558,54.677,65.17845161290322,65.26487096774194,29.10899078341014,0,4.5034946596886165,5.049448393339926,14.139850743723168,66.16983333333333,79.01084139784946,71.30138172043011,80.41485067844341,0,0.6203797543090879,4.817559701952481,3.9041089071444666,7.160333333333333,12.450494623655914,11.274668458781361,3.9938045314900155,0,2.0503663598818695,2.499932971747606,1.8363950754320348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069.9666946330053,34.830803650878394,237.2054000457631
5,508,73,2845,931,83,289,3,19,76,2848,2260.38182337,33811,2130,3715,4128,197546,62062,6.2997249415870575,10.987548430983999,14.958092323354126,12.209044393836326,33.11521780963139,28.80727467365656,40.19400375213183,20.898055947957406,7.322339940346199,21.96938245863965,16.252978532214154,13.629696963538452,231.80652466741975,403.30184543119185,844.0740787947684,856.8202938662537,0,0,0,6.516126620699208,0,0,0,7.322658966127149,0,0,0,273.6773180693667,67.81094606542882,78.03989549071618,77.23113132247063,39.04874162014231,0.4079027362953626,3.0517988593427288,4.056302100581816,13.978247242479892,43.2653050397878,55.72165387267905,56.28108057597575,21.262297569786536,1.4365935634815596,3.7840395352160368,5.34055386371702,12.366790853168657,55.355,66.19235483870968,67.4872465437788,31.438199745749245,0,4.987018838643216,6.68705466171101,12.827064304164809,70.68892857142858,76.45439247311828,72.20950460829492,79.36370003266416,0,1.4029834901600613,3.5383303668009733,2.283537924550704,7.9625,12.451252688172044,12.40234895033282,4.237637992831542,0,2.395092320658395,2.9975249617010653,1.8008163463595075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.3541746768803,24.548223950785246,85.47514122622816
5,510,510,9039,4108,67,634,80,189,590,9119,3889.75030273,87882,5741,8408,7777,1092166,50325,6.532623290321113,9.567374433900003,22.593224027341936,8.849366195580437,21.226187378009108,20.253131199264804,38.17942258246846,18.1061670900127,3.3711884576464533,11.577245174517778,21.4576283580652,14.949361053273893,212.2618737800911,506.3282799816201,1450.8180581338017,1195.0070279408383,0,0,0,6.708797550337141,0,0,0,8.179580928430362,0,0,0,442.7806383222513,67.06893384940183,77.45685948862304,76.72544901477832,36.79111430319254,1.036883301876332,2.39001518765091,3.4194234701042863,14.19336228676417,40.463040112596765,53.74577361013371,54.313754679802955,18.179834212995544,1.5939219564368583,3.4807644397277757,4.68115478716975,13.088071474823803,55.4948,67.16391397849462,67.27191101223582,29.302674225633858,0.4515301983256477,2.8017526724038695,5.228283587831962,12.96079340457924,59.989244444444445,74.84129131819992,66.24604000329585,80.0446594169382,1.319844351653859,2.8757193225213107,7.478954014660731,4.4103306628202015,6.591333333333333,12.515646953405017,11.230671074856836,3.9475864470799924,0.08719582049107108,1.5975677896481555,2.975846304234458,1.6150505790900027,26,5.491039532867629,26,29,5.838093296045666,29,23,5.053501636279421,23,33,4.938255120623441,33,26,5.491039532867629,26,12,467.4449830454473,7.623859265833731,72.14219066475502
5,511,353,6137,4111,125,999,66,200,419,6203,128.230244872,85884,6840,5306,387,460,0,7.964230822970518,6.178100693959294,669.7639865363261,0.45060779656280564,13.068965517241379,33.06264367816092,36.81232597986721,14.773182041457904,0,4.845311056991201,17.125436140170773,15.282398666817405,13.068965517241379,132.25057471264367,220.87395587920327,147.73182041457903,0,0,0,4.923333333333334,0,0,0,9.223307165096932,0,0,0,49.233333333333334,68.29793103448276,79.28941379310345,79.2503448275862,38.16795019157088,0,3.966283850637629,2.9667456124737046,15.491510707961483,41.595862068965516,55.35686206896551,55.78731034482759,20.383007662835247,0,4.363043903860639,5.8519325702013285,13.107199777936671,56.129,66.72267741935484,67.68470967741935,29.416944700460828,0,4.80362727345806,4.344909661512118,13.7305218641003,57.62533333333334,74.82884139784946,66.21141577060932,76.53265354582693,0,0.9041424659291127,8.46237672703789,2.319815266440608,6.534,12.38233064516129,11.301797491039427,3.809443676395289,0,1.8495518356742506,2.951771009026783,1.69519490191227,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,12,478.66890224023103,14.55451539285548,116.31968701970099
